	AverageSellingUnitWeight	ContentsMeasureType	ContentsQuantity	IsNew	IsSpecialOffer	PromotionDescription	UnitOfSale	UnitQuantity	description	image	name	price	tpnb	unitprice
44	0.275	G	200.0				1	100G	[Sliced roasted chicken breast fillets with a brown sugar marinade., Tasty and ready to eat hot or cold.  Liven up your lunch time with tasty slices of roasted chicken breast fillets. Bored of ham sandwiches? Why not try loading up an ultimate sandwich with roast chicken, bacon & lettuce. Or for a healthy teatime treat, toss the chicken into a caesar salad with baby potatoes and dressing.  For more chicken recipes check out Tesco Real Food.]	http://img.tesco.com/Groceries/pi/291/5053947788291/IDShot_90x90.jpg	Tesco Ready To Eat Sliced Roast Chicken Breast 200G	3.0	56454120	1.5
45	0.683	G	600.0		True	Save 50p Was £3.00 Now £2.50	1	KG	[Skinless and Boneless 90% Chicken Breast Fillets with added water, dextrose and salt, Cook from Frozen Chicken Breast Fillets]	http://img.tesco.com/Groceries/pi/137/5054775147137/IDShot_90x90.jpg	Tesco Chicken Fillets 600G	2.5	80318471	4.17
46	0.714	G	700.0				1	KG	[Skinless and Boneless 100% Chicken Breast Fillets, Cook from frozen 100% breast fillets 700g]	http://img.tesco.com/Groceries/pi/470/5054402520470/IDShot_90x90.jpg	Tesco 100% Chicken Breast Fillets 700G	3.85	78190242	5.5
47	2.298	KG	1.0			£1 WYS £5 on fresh pre-packed meat and fish	4	KG	[Tesco Fresh Finest Free Range Whole Chicken Corn Fed]	http://img.tesco.com/Groceries/pi/000/0256900000000/IDShot_90x90.jpg	Tesco Finest British Cornfed Free Range Whole Chicken	4.25	52394868	4.25
48	0.407	G	485.0				1	100G	[Roasted chicken breasts with a brown sugar marinade, Tasty and ready to eat hot or cold. For midweek dinners that won’t break the budget choose our roasted chicken breasts. These boneless breast fillets are bound to put a smile on any hungry diner's face. For family friendly teatimes heat the chicken and serve with piles of mashed potato and vegetables with a slosh of chicken gravy. Why not try slicing roasted chicken into a simple caesar salad or your favourite pasta bake? For more chicken recipes check out Tesco Real Food.]	http://img.tesco.com/Groceries/pi/533/5051898591533/IDShot_90x90.jpg	Tesco 4 Ready To Eat Roast Chicken Breasts 485G	6.0	53688579	1.24
49	0.353	G	305.0	False		£1 WYS £5 on fresh pre-packed meat and fish	1	KG	[Chopped and shaped chicken filled with a creamy peppercorn sauce in a crispy golden breadcrumb coating., These tender 100% chicken breast kievs are packed with all the family friendly flavour you need for a teatime triumph. The crisp golden crumb and creamy cracked black peppercorn sauce make the start of a delicious dinner for hungry households. For a low fuss midweek meal add mash to mop up the sauce, or crispy potato slices and salad. Why not try cooking up a homemade side like our Salt and vinegar wedges recipe on Real Food.]	http://img.tesco.com/Groceries/pi/450/5053947839450/IDShot_90x90.jpg	Tesco 2 Creamy Peppercorn Chicken Kievs 305G	2.0	54358174	6.56
50	0.14	G	130.0				1	100G	[Sliced roasted chicken breast fillets with a brown sugar marinade., Tasty and ready to eat hot or cold.  Liven up your lunch time with tasty slices of roasted chicken breast fillets. Bored of ham sandwiches? Why not try loading up an ultimate sandwich with roast chicken, bacon & lettuce. Or for a healthy teatime treat, toss the chicken into a caesar salad with baby potatoes and dressing.  For more chicken recipes check out Tesco Real Food.]	http://img.tesco.com/Groceries/pi/532/5053526134532/IDShot_90x90.jpg	Tesco Ready To Eat Sliced Roast Chicken Breast 130G	2.0	75019360	1.54
51	0.612	G	430.0				1	100G	[Roasted chicken drumsticks with a brown sugar marinade, Tasty and ready to eat hot or cold. Easy to prepare and messy fun to eat, our finger licking British chicken drumsticks are a hit with kids and a must have for parties, picnics, buffets or nights in with a movie. Make them into a meal with mashed potatoes and mixed veg or serve them up to share with chicken wings and a multipack of dips. For more chicken recipes check out Tesco Real Food.]	http://img.tesco.com/Groceries/pi/420/5053947788420/IDShot_90x90.jpg	Tesco Ready To Eat Roast Chicken Drumsticks 430G	3.0	52630989	0.698
52	1.237	KG	1.0			£1 WYS £5 on fresh pre-packed meat and fish	1	KG	[For midweek meals which won’t break the budget, choose our tasty British, chicken legs with skin on for succulence. Delicious roasted or marinade and, cook until crispy. A dinner winner in a curry and a big deal on the barbecue., For a sumptuous Mediterranean casserole try slow cooking with vine tomatoes and, seasoning with rosemary., Click on the Recipes tab at the top of this page to find Real Food recipes with, ingredients to add straight to your basket., Expertly selected for freshness and quality. We care about welfare, that's why, these Tesco chickens are reared by British farmers and enjoy an enriched, environment with natural daylight and bales to improve the activity and, wellbeing of the birds. Our chicken meets Red Tractor standards, as well as our, own strict agricultural requirements.]	http://img.tesco.com/Groceries/pi/770/5054268934770/IDShot_90x90.jpg	Tesco British Chicken Legs 1Kg	3.0	77453774	3.0
53	2.125	KG	1.5	False	True	Save £1.00 Was £5.00 Now £4.00	1	KG	[Fresh Class A seasoned and basted whole chicken. Without giblets., Why wait until the weekend for a roast? Our oven ready whole British chicken is so easy to cook, simply roast in the bag for tender chicken and less mess at mealtimes. This succulent centrepiece is seasoned with thyme and parsley and basted in chicken stock for full on flavour and a completely fuss free family meal.  Serve this extra tasty family favourite with traditional trimmings and try our five star rated Real Food recipe Sticky Chantenay carrots and parsnips. For a crispier skin try basting with the cooking juices after opening the bag. Return to the oven and cook for a further 5 10 minutes.  Click on the Recipes tab at the top of this webpage to see our Real Food chicken recipes with ingredients you can add straight to your basket.  Our Tesco chicken is sourced solely from British supplying farms which meet the Red Tractor standards along with our own strict Livestock Codes of Practice. These chickens, are reared in houses with windows that provide natural daylight. In addition, they are also provided with environmental benefits such as bales and perches. Studies have shown this type of enrichment improves the activity and wellbeing of the birds.  For recipe inspiration and to see how we work with farmers visit realfood.tesco.com.]	http://img.tesco.com/Groceries/pi/351/5054268838351/IDShot_90x90.jpg	Tesco Roast In Bag Ready Basted Whole Chicken 1.5Kg	4.0	77312297	2.67
54	0.505	G	450.0				1	KG	[Portions formed from marinated chunks of chicken breast coated in a light crispy batter, prefried., For more, visit birdseye.co.uk]	http://img.tesco.com/Groceries/pi/704/5000116110704/IDShot_90x90.jpg	Birds Eye 5 Crispy Chicken 450G	3.0	80819892	6.67
55	0.713	G	430.0	False		£1 WYS £5 on fresh pre-packed meat and fish	1	KG	[Tesco Fresh Finest Free Range Chicken Thigh Fillets Corn Fed]	http://img.tesco.com/Groceries/pi/130/5052910231130/IDShot_90x90.jpg	Tesco Finest British Cornfed Free Range Chicken Thigh Fillets 430G	4.0	72707057	9.31
56	0.265	G	270.0				1	100G	[Chicken breast with apricots and sultanas in a curry style mayonnaise., Coronation Chicken Sandwich Filler]	http://img.tesco.com/Groceries/pi/981/5052910217981/IDShot_90x90.jpg	Tesco Coronation Chicken Sandwich Filler 270G	1.35	68222083	0.5
57	1.063	KG	1.0			£1 WYS £5 on fresh pre-packed meat and fish	4	KG	[Willow Farms chicken reared exclusively for Tesco., Barbecue these chicken wings with a flavoursome marinade and crunchy coleslaw., Make the most of your wings with tasty RealFood recipes to feed your family., Willow Farms chickens are reared to Red Tractor assured welfare standards, to, find out more about our Farms Range visit: www.tesco.com/thefarmsrange]	http://img.tesco.com/Groceries/pi/000/0225610000000/IDShot_90x90.jpg	Willow Farms Chicken Wings	2.19	81017330	2.19
58	0.423	G	340.0				1	KG	[Skinless and boneless sliced cooked chicken breast fillets with added water, dextrose, salt and sunflower oil, Cooked Chicken Strips 340g]	http://img.tesco.com/Groceries/pi/069/5054775147069/IDShot_90x90.jpg	Tesco Cooked Sliced Chicken 340G	2.0	80318407	5.89
59	1.7	KG	1.0			£1 WYS £5 on fresh pre-packed meat and fish	4	KG	[Willow Farms chicken reared exclusively for Tesco., Roast this whole chicken with your favourite veg, stuffing and gravy. Make the, most of every portion with tasty RealFood recipes for legs, breasts and chicken, stock., Willow Farms chickens are reared to Red Tractor assured welfare standards, to, find out more about our Farms Range visit www.tesco.com/thefarmsrange]	http://img.tesco.com/Groceries/pi/000/0225630000000/IDShot_90x90.jpg	Willow Farms Whole Chicken	1.99	81006026	1.99
60	0.02	KG	0.19				1	KG	[Formed chicken breast in a southern fried style crispy coating, Formed chicken breast in a southern fried style crispy coating]	http://img.tesco.com/Groceries/pi/551/5052909034551/IDShot_90x90.jpg	Tesco Southern Fried Chicken Pops 190G	1.0	67087036	5.27
61	0.222	G	300.0				1	KG	[Chicken breast inner fillets in a crisp breadcrumb coating, Breaded mini Chicken Fillets]	http://img.tesco.com/Groceries/pi/993/5051399115993/IDShot_90x90.jpg	Tesco Breaded Mini Chicken Breast Fillets 300G	2.0	60841514	6.67
62	0.372	G	320.0			£1 WYS £5 on fresh pre-packed meat and fish	1	KG	[Make light work of midweek meals with our naturally lean and tender British, chicken breast mini fillets. Perfect for fajitas with tortillas, grated cheese,, roasted peppers and red onion or in a stir fry with noodles and bean sprouts., Looking for something everyday easy? Bring a taste of Texmex to your table with, a Tesco fajita kit., Click on the Recipes tab at the top of this page to find Real Food recipes with, ingredients to add straight to your basket., Expertly selected for freshness and quality. We care about welfare, that's why, these Tesco chickens are reared by British farmers and enjoy an enriched, environment with natural daylight and bales to improve the activity and, wellbeing of the birds. Our chicken meets Red Tractor standards, as well as our, own strict agricultural requirements.]	http://img.tesco.com/Groceries/pi/412/5054775750412/IDShot_90x90.jpg	Tesco Mini Chicken Fillets 320G	3.0	56253093	9.38
63	0.357	G	270.0	False		£1 WYS £5 on fresh pre-packed meat and fish	1	KG	[Chopped and shaped chicken breast in a crispy southern fried breadcrumb coating., For stress free school night teatimes our 100% chicken breast goujons in an authentic peppery Southern fried crumb are easy to prepare and share. Try them in wraps, rolls and warm salads, or as snacks with dips and a movie. Looking for a quick dinner winner? Wrap your goujons in soft Tesco tortillas with salad and zingy salsa or serve them in soft white burger baps with lettuce, tomato and cool mayonnaise. Add a homemade side with our Real Food recipe: Spicy salad with grilled corn on the cob.]	http://img.tesco.com/Groceries/pi/313/5053947839313/IDShot_90x90.jpg	Tesco Southern Fried Breaded Chicken Goujons 270G	2.0	62411076	7.41
64	0.362	G	305.0	False		£1 WYS £5 on fresh pre-packed meat and fish	1	KG	[Chicken breast fillet pieces in a crisp American style batter and spicy coating., Chicken breast fillet pieces in a crisp American style batter and spicy coating.]	http://img.tesco.com/Groceries/pi/556/5051898684556/IDShot_90x90.jpg	Tesco Southern Fried Breaded Chicken Mini Fillets 305G	2.5	55217910	8.2
65	0.865	G	750.0			£1 WYS £5 on fresh pre-packed meat and fish	1	KG	[Willow Farms chicken reared exclusively for Tesco., Slowly roast these chicken drumsticks in a tasty chicken stew with chorizo and, potatoes. Make the most of your drumsticks with tasty RealFood recipes to feed, your family., Willow Farms chickens are reared to Red Tractor assured welfare standards, to, find out more about our Farms Range visit: www.tesco.com/thefarmsrange]	http://img.tesco.com/Groceries/pi/244/5054775702244/IDShot_90x90.jpg	Willow Farms Chicken Drumsticks 750G	1.49	81006032	1.99
66	0.721	G	505.0	False	True	Save 50p Was £2.50 Now £2.00	1	KG	[Chopped and shaped chicken breast in a crispy breadcrumb coating., For stress free school night teatimes rustle up our 100% chicken breast steaks in a light, crisp crumb. Easy to prepare and perfect with salad, seasonal veg or for building burgers, they are a hit with kids and a must have for speedy midweek meals. For a fun diner style dinner serve your chicken steaks in crusty rolls with lettuce, tomato and cool mayonnaise. Instead of chunky chips why not try our Real Food recipe for Sweet potato fries and a crisp salad.]	http://img.tesco.com/Groceries/pi/945/5051898684945/IDShot_90x90.jpg	Tesco 4 Breaded Chicken Steaks 505G	2.0	50668153	3.97
67	0.252	G	200.0				1	100G	[Cooked, sliced and seasoned chicken breast fillets]	http://img.tesco.com/Groceries/pi/206/5010069595206/IDShot_90x90.jpg	Castle Lea Chunky Chicken Breast Pieces 200G	2.0	68139619	1.0
68	0.473	G	385.0		True	Any 2 for £6.00	1	KG	[Skinless chicken breast fillets wrapped in smoked dry cure bacon with Cheddar cheese sauce., Two chicken breasts topped with a creamy cheese sauce, using Cheddar and Parmigiano Reggiano Cheese, wrapped in smoked dry cure bacon. Oven ready and cook in 40 minutes, serving 2 people. Why not try with mini garlic roast potatoes and roasted tomato?]	http://img.tesco.com/Groceries/pi/832/5053526050832/IDShot_90x90.jpg	Tesco 2 Chicken Breast Wrapped In Bacon And Cheese 385G	3.5	56939935	9.1
69	86.361	G	180.0		True	Any 2 for £5.00	1	100G	[Cooked, sliced and seasoned flamegrilled chicken breast fillets., Tasty and ready to eat hot or cold.  Liven up your lunchtime with tasty chunks of flame grilled roast chicken. Bored of ham sandwiches? Serve up a superior sandwich with chicken, bacon & lettuce. Throw some chicken into a caesar salad or simply nibble it as a tasty protein packed snack. Flamegrilled chicken is the perfect topping for your own homemade pizzas. Start with a Tesco thin & crispy pizza base and top with passata, mozzarella and flamegrilled chicken chunks for family friendly food fun  For more chicken recipes check out Tesco Real Food.]	http://img.tesco.com/Groceries/pi/017/5053947788017/IDShot_90x90.jpg	Tesco Ready To Eat Flamegrilled Chicken Breast Pieces 180G	3.0	56454074	1.67
70	1.292	KG	1.0				1	100G	[Roasted whole chicken with a brown sugar marinade., Tasty and ready to eat hot or cold.  The roast with the most  Plenty of tender roast chicken to feed family and friends. Simply heat the chicken and serve with yorkshire puddings, mash, green beans and chicken gravy for a traditional treat.  Looking for inspiration? This whole chicken is perfect for a picnic or party. Save space in your hamper next to the coleslaw, cocktail sausages and quiche]	http://img.tesco.com/Groceries/pi/427/5054402919427/IDShot_90x90.jpg	Tesco British Whole Roast Chicken 1Kg	5.0	80011205	0.5
71	0.453	KG	1.0	False		£1 WYS £5 on fresh pre-packed meat and fish	4	KG	[Tesco Organic Fresh Skinless Chicken Breast Fillets]	http://img.tesco.com/Groceries/pi/000/0221850000000/IDShot_90x90.jpg	Tesco Organic 2 Chicken Fillets	15.5	55097676	15.5
72	0.821	G	295.0	False		£1 WYS £5 on fresh pre-packed meat and fish	1	KG	[Chicken breast fillets with a garlic butter filling in a crispy breadcrumb and parsley coating, Our 100% chicken breast fillet kievs are a midweek teatime classic. Cut into the tender crisp crumbed chicken breast fillet and deliciously rich melting garlic butter flecked with parsley oozes out. Kievs are a fast family favourite that work well with any side you like from chips to couscous, mash or salad, so mix things up and serve a different dinner every time. Try slicing your kievs over a bed of fresh green salad for instant teatime presentation points.]	http://img.tesco.com/Groceries/pi/010/5051898685010/IDShot_90x90.jpg	Tesco 2 Chicken Breast Garlic Kievs 375G	3.5	54842891	11.87
73	0.415	G	290.0		True	Any 2 for £6.00	1	KG	[Skinless chicken breast fillets coated in a ginger, lime and chilli marinade., Chicken breast fillets with a fragrant and zingy marinade]	http://img.tesco.com/Groceries/pi/407/5053526692407/IDShot_90x90.jpg	Tesco Healthy Living Ginger Lime And Chilli Chicken 290G	3.5	75704620	12.07
74	0.66	G	500.0		True	Save 50p Was £1.70 Now £1.20	1	100G	[A Tomato Based Sauce for Chicken with Peppers, Olive Oil and Thyme., For more amazing inspiration and ideas for delicious chicken dishes come and find us at: www.chickentonight.co.uk, facebook.com/chickentonightuk, twitter.com/chickentonightu, Or email us at: contactus@chickentonight.co.uk]	http://img.tesco.com/Groceries/pi/477/5050665016477/IDShot_90x90.jpg	Chicken Tonight Spanish Chicken Sauce 500G	1.2	51623752	0.24
75	2.2	KG	1.5		True	Save £1.00 Was £5.00 Now £4.00	2	KG	[Fresh class A basted whole chicken, with a pork, onion and sage stuffing. Without giblets., Why wait until the weekend for a roast? Our oven ready whole British chicken is so easy to cook, simply roast in the bag for tender chicken and less mess at mealtimes. This succulent centrepiece is bursting with pork, sage and onion stuffing for full on flavour and a completely fuss free family meal. Serve with fresh vegetables, chicken gravy and try our five star rated Real Food recipe for Classic roast potatoes. For a crispier skin try basting with the cooking juices after opening the bag. Return to the oven and cook for a further 5 10 minutes. Click on the Recipes tab at the top of this webpage to see our Real Food chicken recipes with ingredients you can add straight to your basket. Our Tesco chicken is sourced solely from British supplying farms which meet the Red Tractor standards along with our own strict Livestock Codes of Practice. These chickens, are reared in houses with windows that provide natural daylight. In addition, they are also provided with environmental benefits such as bales and perches. Studies have shown this type of enrichment improves the activity and wellbeing of the birds.  For recipe inspiration and to see how we work with farmers visit realfood.tesco.com.]	http://img.tesco.com/Groceries/pi/915/5052910216915/IDShot_90x90.jpg	Tesco Roast In Bag Whole Chicken Pork Sage And Onion Stuffed 1.5Kg	4.0	72693912	2.67
76	97.181	G	170.0				1	100G	[Cooked and seasoned flamegrilled mini chicken breast fillets., Tasty and ready to eat hot or cold. Liven up your lunchtime with tasty chunks of flame grilled roast chicken. Bored of ham sandwiches? Serve up a superior sandwich with chicken, bacon & lettuce. Throw some chicken into a caesar salad or simply nibble it as a tasty protein packed snack.Flamegrilled chicken is the perfect topping for your own homemade pizzas. Start with a Tesco thin & crispy pizza base and top with passata, mozzarella and flamegrilled chicken chunks for family friendly food fun  For more chicken recipes check out Tesco Real Food.]	http://img.tesco.com/Groceries/pi/154/5053947788154/IDShot_90x90.jpg	Tesco Flame Grilled Chicken Mini Fillets 170G	3.0	50149445	1.77
77	0.286	G	75.0				1	100G	[Roast flavour chopped and shaped chicken breast with added starch]	http://img.tesco.com/Groceries/pi/203/5000178109203/IDShot_90x90.jpg	Mattessons Fridge Raiders Roast Chicken Bites 3X25g	1.49	64651456	1.99
78	0.24	G	240.0		True	Any 3 for 2 Cheapest Product Free	1	KG	[Prefried chicken portions formed from marinated chunks of chicken breast with a cheese and ham* filling, coated in breadcrumb., *Ham is formed from cured pork shoulder., For more, visit birdseye.co.uk]	http://img.tesco.com/Groceries/pi/831/5000116108831/IDShot_90x90.jpg	Birds Eye Inspirations 2 Chicken With Cheese And Ham Sauce 240G	2.0	76088436	8.34
79	12.37	G	400.0				1	100G	[Wafer thin sliced, cooked and roasted reformed chicken with added water., Using only chicken from Tesco approved suppliers.  Succulent wafer thin roast Chicken slices. Ideal for sandwiches or salads. Source of protein. Cooked and ready to eat.]	http://img.tesco.com/Groceries/pi/662/5053947690662/IDShot_90x90.jpg	Tesco W/Thin Roast Chicken 400G	3.0	52355422	0.75
80	54.675	G	180.0	False	True	Any 2 for £5.00	1	100G	[Cooked, seared and sliced chicken breast fillets in a tikka inspired marinade., Tasty and ready to eat hot or cold.  Liven up your lunch time with chunky slices of Tikka marinated roast chicken. Bored of ham sandwiches? Why not try packing a pitta with Tikka chicken, sandwich spinach and some onion & garlic mayo? Liven up a salad or simply eat this chicken as a tasty protein packed snack. Tikka chicken is the perfect topping for your own homemade pizzas. Start with a Tesco pizza base and top with passata, mozzarella and tikka chicken pieces for family friendly food fun  For more chicken recipes check out Tesco Real Food.]	http://img.tesco.com/Groceries/pi/048/5053947788048/IDShot_90x90.jpg	Tesco Ready To Eat Tikka Chicken Breast Pieces 180G	3.0	56454097	1.67
81	0.456	KG	0.456				1	KG	[Chopped and shaped chicken in a crispy breadcrumb coating, Everyday Value 8 (approx.) breaded chicken burgers]	http://img.tesco.com/Groceries/pi/128/5050179938128/IDShot_90x90.jpg	Tesco Everyday Value 8 Breaded Chicken Burgers 456G	0.97	55871854	2.13
82	1.066	KG	1.0	False		£1 WYS £5 on fresh pre-packed meat and fish	4	KG	[For midweek meals that won’t break the budget choose our British chicken, quarters. Lean breast meat left on the bone for extra flavour and succulence., Simply season, marinate and cook until crispy or slow cook for sumptuous, chicken that literally falls off the bone., Click the Recipes tab at the top of this page to find Real Food recipes with, ingredients you can add straight to your basket., Expertly selected for freshness and quality. We care about welfare, that's why, these Tesco chickens are reared by British farmers and enjoy an enriched, environment with natural daylight and bales to improve the activity and, wellbeing of the birds. Our chicken meets Red Tractor standards, as well as our, own strict agricultural requirements.]	http://img.tesco.com/Groceries/pi/000/0255520000000/IDShot_90x90.jpg	Tesco British Chicken Breast Quarters 240G-350G	4.0	54221952	4.0
83	203.203	G	180.0		True	Any 2 for £5.00	1	100G	[Cooked and sliced chicken breast fillets in a piri piri style marinade., Tasty and ready to eat hot or cold. 100% chicken breast.  Liven up your lunch time with chunky slices of piri piri marinated roast chicken. Bored of ham sandwiches? Pack a pitta, build a bagel or assemble a salad with piri piri chicken, avocado and rocket leaves. Or simply eat your chicken as a tasty protein packed snack on the go.  Looking for inspiration? Piri piri chicken is the perfect topping for your own homemade pizzas. Start with a Tesco pizza base and top with passata, grated cheese and roast chicken pieces for family friendly food fun]	http://img.tesco.com/Groceries/pi/238/5053526878238/IDShot_90x90.jpg	Tesco Ready To Eat Piri Piri Chicken Breast Pieces 180G	3.0	75998478	1.67
84	0.392	G	350.0		True	Half Price Was £2.00 Now £1.00	1	KG	[Chicken fingers formed from chopped chicken breast coated in breadcrumbs, prefried., For more, visit birdseye.co.uk]	http://img.tesco.com/Groceries/pi/015/5000116111015/IDShot_90x90.jpg	Birds Eye 14 Chicken Fingers 350G	1.0	80918354	2.86
85	0.66	G	500.0		True	Save 50p Was £1.70 Now £1.20	1	100G	[A Tangy and Sweet Cooking Sauce for Chicken with Carrots, Onions, Dijon Mustard and Honey., For more amazing inspiration and ideas for delicious chicken dishes come and find us at: www.chickentonight.uk, facebook.com/chickentonightuk, twitter.com/chickentonightuk]	http://img.tesco.com/Groceries/pi/439/5050665016439/IDShot_90x90.jpg	Chicken Tonight Honey And Mustard Sauce 500G	1.2	51623769	0.24
