	AverageSellingUnitWeight	ContentsMeasureType	ContentsQuantity	IsNew	IsSpecialOffer	PromotionDescription	UnitOfSale	UnitQuantity	description	image	name	price	tpnb	unitprice
66	0.058	SNGL	100.0	False			1	EACH	[100 Cases, 3 designs]	http://img.tesco.com/Groceries/pi/362/5054269552362/IDShot_90x90.jpg	Tesco Cupcake Cases Fairy 100'S	1.22	79402924	0.012
67	0.234	ML	300.0		True	Save 1/3 Was £7.00 Now £4.66	1	100ML	[Daily Moisturising Lotion]	http://img.tesco.com/Groceries/pi/894/3574661285894/IDShot_90x90.jpg	Aveeno Daily Moistng. Lotion Oatmeal 300Ml	4.66	65014518	1.56
68	0.099	ML	100.0				1	100ML	[TESCO, SOFTENING DAILY MOISTURISER, with Cucumber Extract, Vitamin E, For all skin types]	http://img.tesco.com/Groceries/pi/223/0000003057223/IDShot_90x90.jpg	Tesco Cucumber Daily Softening Moisturiser 100Ml	1.0	53305383	1.0
69	0.182	ML	150.0				1	100ML	[Gentle exfoliating scrub]	http://img.tesco.com/Groceries/pi/854/4005808668854/IDShot_90x90.jpg	Nivea Daily Essentials Scrub 150Ml	3.5	71926334	2.34
70	0.165	ML	150.0				1	100ML	[Hydra-Blast Gel Wash, For more information visit, www.clearasil.co.uk, www.clearasil.ie]	http://img.tesco.com/Groceries/pi/694/5011417563694/IDShot_90x90.jpg	Clearasil Daily Clear Hydrating Gel Wash 150Ml	3.0	62023489	2.0
71	0.017	M	30.0				1	METRE		http://img.tesco.com/Groceries/pi/867/5000347055867/IDShot_90x90.jpg	Corsodyl Daily Expanding Floss 30M	2.0	71998133	0.067
72	0.31	SNGL	1.0				1			http://img.tesco.com/Groceries/pi/164/9770957623164/IDShot_90x90.jpg	Daily Star	0.5	55367144	0.0
73	0.556	ML	900.0				1	100ML	[Strawberry & cream dairy ice creams with a strawberry sauce, hand finished with shortbread biscuits., SCOOP STRAWBERRIES & CREAM DAIRY ICE CREAM]	http://img.tesco.com/Groceries/pi/521/5054775366521/IDShot_90x90.jpg	Tesco Scoop Ice Cream Strawberries And Cream 900Ml	2.75	80644118	0.306
74	0.453	ML	400.0				1	100ML	[Touch Of Silver Colour Care Shampoo]	http://img.tesco.com/Groceries/pi/401/5012008469401/IDShot_90x90.jpg	Touch Of Silver Daily Shampoo 400Ml	4.0	75996198	1.0
75	0.556	ML	900.0				1	100ML	[Vanilla and dark chocolate dairy ice creams with a cherry sauce, hand finished with glacé cherries and dark chocolate curls., SCOOP BLACK FOREST DAIRY ICE CREAM]	http://img.tesco.com/Groceries/pi/545/5054775366545/IDShot_90x90.jpg	Tesco Scoop Ice Cream Black Forest 900Ml	2.75	80644176	0.306
76	0.161	ML	150.0		True	Save £1.00 Was £4.00 Now £3.00	1	100ML	[Blackhead Clearing Daily Scrub]	http://img.tesco.com/Groceries/pi/807/3574660149807/IDShot_90x90.jpg	Clean And Clear Blackhead Daily Scrub 150Ml	3.0	58051213	2.0
77	0.188	ML	330.0				1	100ML	[Dairy protein blended with fruit purée, juice from concentrate and sweetener, Feel Upbeatable or you money back*, *We're so proud of our drinks that if you don't feel Upbeatable we'll refund your money. Send us your receipt and Upbeatable bottle sleeve within 30 days of purchase for a full refund. One refund per household. Full terms and conditions apply   see website for details., Want to know more about Upbeat?, Call us on 0845 602 1217 or visit:, www.feelingupbeat.com, You might feel sustained. energized. or stronger like you've kicked the lethargy into touch_ Whatever your Upbeatable feeling. tell us on twitter. facebook or email.]	http://img.tesco.com/Groceries/pi/209/5032105470209/IDShot_90x90.jpg	Upbeat Protein Drink Strawberry 250Ml	1.75	74761777	0.53
78	0.267	SNGL	1.0	False	True	Any 3 for 2 Cheapest Product Free	1	EACH		http://img.tesco.com/Groceries/pi/503/5054775111503/IDShot_90x90.jpg	Tesco Fairy Mini Rollwrap	0.5	80191273	0.5
79	0.265	ML	330.0				1	100ML	[Dairy protein blended with fruit purée, juice from concentrate and sweetener, Feel Upbeatable or you money back*, *We're so proud of our drinks that if you don't feel Upbeatable we'll refund your money. Send us your receipt and Upbeatable bottle sleeve within 30 days of purchase for a full refund. One refund per household. Full terms and conditions apply   see website for details., Want to know more about Upbeat?, Call us on 0845 602 1217 or visit:, www.feelingupbeat.com, You might feel sustained. energized. or stronger like you've kicked the lethargy into touch_ Whatever your Upbeatable feeling. tell us on twitter. facebook or email.]	http://img.tesco.com/Groceries/pi/308/5032105470308/IDShot_90x90.jpg	Upbeat Protein Drink Raspberry And Blueberry 250Ml	1.75	76970526	0.53
80	0.048	SNGL	1.0				1	EACH		http://img.tesco.com/Groceries/pi/926/8715946517926/IDShot_90x90.jpg	Epson T18 Daisy Black	8.0	72387221	8.0
81	0.443	ML	400.0				1	100ML	[Touch Of Silver Colour Care Conditioner]	http://img.tesco.com/Groceries/pi/500/5012008469500/IDShot_90x90.jpg	Touch Of Silver Daily Nourish Conditioner 400Ml	4.0	75996134	1.0
82	0.556	ML	900.0				1	100ML	[Dark and white chocolate dairy ice creams with a chocolate sauce, hand finished with chocolate cookies., SCOOP CHOCOLATE COOKIE DAIRY ICE CREAM]	http://img.tesco.com/Groceries/pi/569/5054775366569/IDShot_90x90.jpg	Tesco Scoop Ice Cream Chocolate 900Ml	2.75	80644199	0.306
83	2.325	SNGL	56.0				1	EACH	[Complementary pet food for dogs over 4 months.]	http://img.tesco.com/Groceries/pi/441/5010394001441/IDShot_90x90.jpg	Pedigree Daily Denta Stix Large Dog 56 Stick	12.0	61710870	0.214
84	0.126	ML	75.0				1	100ML	[Total Daily Repair Toothpaste, To find out more about how Colgate works visit our website www.colgatetotal.com, Or for any questions or comments please call free on 00 800 321 321 32]	http://img.tesco.com/Groceries/pi/241/8718951060241/IDShot_90x90.jpg	Colgate Total Daily Repair Toothpaste 75Ml	4.0	80401406	5.34
85	0.176	SNGL	1.0				1	EACH		http://img.tesco.com/Groceries/pi/279/9771478555279/IDShot_90x90.jpg	Daily Star Sunday	1.0	57161499	1.0
86	1.0	SNGL	1.0				2	EACH	[White baton made with tapioca starch, rice flour and potato starch., Gluten and dairy free white baton]	http://img.tesco.com/Groceries/pi/000/0285050000000/IDShot_90x90.jpg	Free From White Baton	1.5	79418100	1.5
87	0.195	SNGL	25.0				1	EACH	[Daily Clear Deep Cleansing Wipes, For more information visit www.clearasil.co.uk]	http://img.tesco.com/Groceries/pi/915/5011417563915/IDShot_90x90.jpg	Clearasil Daily Clear Deep Cleansing Wipes X25	4.0	62023155	0.16
88	0.13	SNGL	1.0				1	EACH		http://img.tesco.com/Groceries/pi/169/8715946518169/IDShot_90x90.jpg	Epson T18 Daisy Multipack	23.0	72387267	23.0
89	0.165	ML	150.0				1	100ML	[Hydra-Blast Skin Perfecting Wash Sensitive, For more information visit, www.clearasil.co.uk, www.clearasil.ie]	http://img.tesco.com/Groceries/pi/717/5011417563717/IDShot_90x90.jpg	Clearasil Daily Clear Skin Sensitive Prfct Wash 150Ml	3.0	62023397	2.0
90	0.173	ML	150.0				1	100ML	[Hydra-Blast Skin Perfecting Wash]	http://img.tesco.com/Groceries/pi/700/5011417563700/IDShot_90x90.jpg	Clearasil Daily Clear Skin Prfct Wash 150Ml	3.0	62023266	2.0
91	1.058	CL	50.0	False	True	Save £5.00 Was £15.00 Then £12.00 Now £10.00	1	LITRE	[Caribbean Rum with Real Dairy Cream, Vanilla and Cinnamon Flavours.]	http://img.tesco.com/Groceries/pi/215/5013967010215/IDShot_90x90.jpg	Rum Chata Liqueur 50Cl	10.0	81067448	20.0
92	0.45	G	350.0	False			1	100G	[Gluten and dairy free vanilla flavour sponge mix., Free From Gluten, Wheat & Milk Vanilla Flavoured Sponge Mix]	http://img.tesco.com/Groceries/pi/706/5057008189706/IDShot_90x90.jpg	Tesco Free From Vanilla Sponge Mix 350G	1.7	81463472	0.486
93	0.33	G	190.0	False			1	100G	[6 Gluten Free Shortcake Biscuits with Creamy Dairy Free Filling, Discover the full range of Nature's Store products at www.natures store.co.uk]	http://img.tesco.com/Groceries/pi/805/5060112547805/IDShot_90x90.jpg	Natures Store Viennese Moments 190G	3.49	79994384	1.84
94	0.075	ML	150.0				1	100ML	[Facial Scrub, For more information visit, www.clearasil.co.uk / www.clearasil.ie]	http://img.tesco.com/Groceries/pi/284/5011417546284/IDShot_90x90.jpg	Clearasil Daily Clear Facial Scrub 150Ml	4.0	62026866	2.67
95	0.035	SNGL	1.0				1	EACH		http://img.tesco.com/Groceries/pi/022/8715946518022/IDShot_90x90.jpg	Epson T18 Daisy Cyan	6.79	72387238	6.79
96	0.162	ML	100.0		True	Save £2.00 Was £6.00 Now £4.00	1	100ML	[Oud Wood & Dark Vanilla]	http://img.tesco.com/Groceries/pi/364/8710908246364/IDShot_90x90.jpg	Lynx Signature Daily Fragrance 100Ml	4.0	80424074	4.0
97	1.667	CL	70.0				1	LITRE	[Welsh Malted Barley Spirit, Fresh Dairy Cream, This fine liqueur named after the mighty wizard of Wales has a wonderfully smooth, mellow and irresistible flavour. Merlyn is a unique magical blend of the finest Welsh malted barley spirit and pure fresh dairy cream., Merlyn cream liqueur is best served poured over ice and is an ideal indulgence drink or after dinner liqueur.]	http://img.tesco.com/Groceries/pi/401/5011594000401/IDShot_90x90.jpg	Merlyn Welsh Cream Liqueur 70Cl (L)	13.0	59799148	18.58
98	0.133	SNGL	1.0				1	EACH		http://img.tesco.com/Groceries/pi/183/8715946518183/IDShot_90x90.jpg	Epson T18 Daisy Xl Multipack	52.09	72387313	52.09
99	0.073	ML	30.0				1	100ML		http://img.tesco.com/Groceries/pi/424/4005808122424/IDShot_90x90.jpg	Nivea Q10 Daily Serum 30Ml	10.0	66717780	33.34
0	1.0	SNGL	1.0				1	EACH		http://img.tesco.com/Groceries/pi/981/9780297608981/IDShot_90x90.jpg	The Hairy Dieters: Good Eating The	7.0	77723225	7.0
1	0.483	G	450.0	True			1	100G	[Gluten and Dairy Free Rice Flake Porridge, For all things gloriously gluten free, You'll find lots of great recipes and top tips on our website at www.deliciousalchemy.co.uk, Proud to support Delicious Alchemy Charitable Foundation]	http://img.tesco.com/Groceries/pi/147/5060144950147/IDShot_90x90.jpg	Riceflake Porrid 450G	2.4	81575146	0.533
2	1.158	SNGL	1.0				1	EACH	[For expert advice visit:, www.menexpert.co.uk]	http://img.tesco.com/Groceries/pi/077/3600522233077/IDShot_90x90.jpg	L'oreal Men Expert Hydrating Daily Moisturiser	6.5	72262904	6.5
3	0.241	ML	200.0		True	Any 2 for £9.00	1	100ML	[Frizz Ease Dream Curls Shampoo]	http://img.tesco.com/Groceries/pi/262/5037156166262/IDShot_90x90.jpg	John Frieda Frizz Ease Daily Miracle Treatment 200Ml	6.0	70854835	3.0
4	0.162	ML	100.0		True	Save £2.00 Was £6.00 Now £4.00	1	100ML	[Iced Musk & Ginger]	http://img.tesco.com/Groceries/pi/730/8710908265730/IDShot_90x90.jpg	Lynx Adrenaline Daily Fragrance 100Ml	4.0	80423173	4.0
5	1.0	G	400.0	False			2	100G	[Bloomer made with tapioca starch, rice flour and potato starch with mixed seeds., Gluten and dairy free multiseed bloomer]	http://img.tesco.com/Groceries/pi/000/0285010000000/IDShot_90x90.jpg	Free From Seeded Bloomer 400G	2.0	79418169	0.5
6	0.288	ML	250.0				1	100ML	[Dairy protein blended with cocoa and chocolate powders, orange oil and sweetener, Feel Ubeatable, Or your money back*, You might feel sustained, energized, or stronger like you've kicked the lethargy into touch_Whatever your Upbeatable feeling. Tell us on twitter, facebook or email. *We're so proud of our drinks that if you don't feel Upbeatable we'll refund your money. Send us your receipt and Upbeatable bottle sleeve within 30 days of purchase of a full refund. One refund per household. Full terms and conditions apply   see website for details., Find us on Twitter and Facebook]	http://img.tesco.com/Groceries/pi/979/5032105010979/IDShot_90x90.jpg	Upbeat Protein Drink Chocolate Orange 250Ml	1.75	78797204	0.7
7	1.0	SNGL	1.0				1	EACH		http://img.tesco.com/Groceries/pi/941/5060262852941/IDShot_90x90.jpg	A Fairy Tale Dvd	3.0	78994909	3.0
8	0.162	ML	100.0		True	Save £2.00 Was £6.00 Now £4.00	1	100ML	[Tobacco & Amber]	http://img.tesco.com/Groceries/pi/655/8710908265655/IDShot_90x90.jpg	Lynx Urban Daily Fragrance 100Ml	4.0	80445688	4.0
9	0.145	G	77.0	False			1	100G	[Mix of Coloured Sugar Shapes and Strands]	http://img.tesco.com/Groceries/pi/149/0000096133149/IDShot_90x90.jpg	Dr.Oetker Fairy Princess 4 Cell 77G	2.0	81116662	2.6
10	10.625	G	80.0		True	Save 50p Was £2.00 Now £1.50	1	KG	[Daily Dental is a Complementary Food for Adult Dogs., Pooch Points Two, Collect pooch points from Pooch & Mutt's food, treats and supplements to get great freebies., For more info visit: www.poochandmutt.com/points, Facebook/poochandmutt, Twitter/poochandmutt, Youtube/poochandmutt, Instagram/poochandmutt]	http://img.tesco.com/Groceries/pi/673/5060166590673/IDShot_90x90.jpg	Pooch And Mutt Daily Dental Grain Free 80G	1.5	80714474	18.75
11	0.127	ML	100.0				1	100ML	[Olay Anti Wrinkle Firm & Lift Daily Lotion with SPF15 provides instant radiance and long term firmness while reducing the appearance of fine lines and wrinkles. This daily moisturising fluid also provides UV protection (SPF15) to help prevent premature skin ageing day after day.  Age can be nothing but a number  Look as young as you feel with Olay Anti Wrinkle Firm & Lift. With its proven Skin Renewal Complex, combining anti ageing ingredients, Niacinamide and Pro Vitamin B5, this range of face care products works to visibly reduce lines and wrinkles in just 14 days, while also helping to firm the skin.]	http://img.tesco.com/Groceries/pi/921/5000174944921/IDShot_90x90.jpg	Olay Anti Wrinkle Firm And Lift Daily Moisturiser Fluid 100Ml	8.0	59515015	8.0
12	0.033	ML	200.0				1	100ML	[NIVEA Daily Essentials Caring Micellar Water]	http://img.tesco.com/Groceries/pi/123/4005900257123/IDShot_90x90.jpg	Nivea Daily Essential Micellar Water Normal Combination Skin 200Ml	3.5	80184161	1.75
13	0.243	G	180.0				1	KG	[Daily Natural Dental Chews]	http://img.tesco.com/Groceries/pi/556/5000239058556/IDShot_90x90.jpg	Good Boy Wagtastic Daily Natural Chews 180G	4.0	80672551	22.23
14	0.474	ML	500.0	False			1	100ML	[Banana ice cream with caramel (9%) and cookie (6%) swirls and chocolatey peace signs (4%), Visit www.info.fairtrade.net, Caring Dairy, A Ben & Jerry's Initiative, Visit us benjerry.com]	http://img.tesco.com/Groceries/pi/014/8714100279014/IDShot_90x90.jpg	Ben And Jerry's One Love Ice Cream 500Ml	4.0	81781719	0.8
15	91.667	ML	50.0				1	100ML	[Daily Complex]	http://img.tesco.com/Groceries/pi/903/5016379263903/IDShot_90x90.jpg	Freederm Daily Complex 50Ml	7.0	76399264	14.0
16	0.449	ML	500.0	False			1	100ML	[Mint Ice Cream with Chocolate Brownies (10%) and a Chocolate Fudge Swirl (8%), Visit www.info.fairtrade.net, Caring Dairy, A Ben & Jerry's Initiative, Visit us benjerry.com]	http://img.tesco.com/Groceries/pi/396/8714100276396/IDShot_90x90.jpg	Ben And Jerry's Empowermint Ice Cream 500Ml	4.0	81747813	0.8
17	1.0	SNGL	1.0				1	EACH		http://img.tesco.com/Groceries/pi/678/5051429100678/IDShot_90x90.jpg	Fairy Tale: A True Story Dvd	3.0	79079615	3.0
18	3.63	SNGL	1.0				1	EACH	[All butter sponge cake filled with buttercream and raspberry jam, covered with soft icing and hand finished with soft and royal icing decorations.]	http://img.tesco.com/Groceries/pi/515/5055927000515/IDShot_90x90.jpg	Easy Entertaining Enchanted Fairy Cake	40.0	77917503	40.0
19	0.597	ML	950.0	False			1	100ML	[Salted Caramel Dairy Ice Cream with Caramel Sauce and Salted Fudge Pieces]	http://img.tesco.com/Groceries/pi/551/5026646000551/IDShot_90x90.jpg	Kelly's Salted Caramel 950Ml	3.99	81767222	0.42
20	0.375	ML	300.0				1	100ML	[Oilatum Daily Junior Bath Foam]	http://img.tesco.com/Groceries/pi/151/5000347044151/IDShot_90x90.jpg	Oilatum Daily Junior Bath Foam 300Ml	5.0	77786812	1.67
21	0.439	ML	500.0	False			1	100ML	[Caramel coffee ice cream with marshmallow (16%) & salted caramel (10%) swirls & chocolatey shaped '&' signs (7%), Visit www.info.fairtrade.net, Caring Dairy, A Ben & Jerry's Initiative, Communities come in all flavours, #OneSweetWorld, Visit us benjerry.com]	http://img.tesco.com/Groceries/pi/267/8714100279267/IDShot_90x90.jpg	Ben And Jerry's One Sweet World Ice Cream 500Ml	4.0	81747807	0.8
22	2.04	SNGL	1.0				1	EACH	[Chocolate sponge cake filled and topped with milk chocolate ganache, hand finished with soft and royal icing decorations., We would love to personalise your cake for you, and will contact you by email and, or phone to see if you would like to include a message that can be up to 35 characters long.]	http://img.tesco.com/Groceries/pi/373/5055927002373/IDShot_90x90.jpg	Easy Entertaining Woodland Fairy Cake	30.0	81003902	30.0
23	1.02	SNGL	1.0				1	EACH	[All butter sponge cake topped with buttercream and soft icing, hand finished with soft and royal icing decorations.]	http://img.tesco.com/Groceries/pi/397/5055927002397/IDShot_90x90.jpg	Easy Entertaining Fairy Tale Princess Cupcakes	20.0	81004103	20.0
24	0.461	SNGL	1.0	True			1	EACH	[Men+Care Daily Care Duo Mens Gift Set]	http://img.tesco.com/Groceries/pi/687/8710908396687/IDShot_90x90.jpg	Dove Men+Care Daily Care Duo Gift Set	6.5	81672002	6.5
25	0.289	ML	300.0	False			1	100ML	[3 Strawberry dairy ice cream lollies with a chocolate flavoured layer, raspberry flavoured sauce and Belgian dark chocolate coating and 3 salted caramel dairy ice cream lollies with a chocolate flavoured layer, salted caramel sauce and Belgian milk chocolate coating., 6 Mini Double Ice Creams]	http://img.tesco.com/Groceries/pi/446/5057008425446/IDShot_90x90.jpg	Tesco Doubles 3 Strawberry Raspberry Salted Caramel 300Ml	2.0	81737733	0.667
26	0.082	G	50.0				1	100G	[Hollow milk chocolate figure.]	http://img.tesco.com/Groceries/pi/448/0000096139448/IDShot_90x90.jpg	Cadbury Dairy Milk Hollow Santa 60G	1.0	79793339	2.0
27	0.206	G	144.0	False			1	100G		http://img.tesco.com/Groceries/pi/447/5034660522447/IDShot_90x90.jpg	Cadbury Dairy Milk Mixed Tree Decorations 144G	3.0	53139168	2.09
28	0.183	G	164.0	False			1	100G	[Milk chocolate with a vanilla flavour filling (34 %) and biscuit pieces (17 %).]	http://img.tesco.com/Groceries/pi/274/7622210625274/IDShot_90x90.jpg	Cadbury Dairy Milk Oreo 4 Pack 164G	1.5	81811766	0.915
29	0.236	G	225.0	True	True	Any 2 for £6.00	1	KG	[A mix of white chocolate coated hazelnuts, dark chocolate coated coffee beans, roasted cashew nuts, almonds and toffee pieces., White chocolate coated Italian hazelnuts, dark chocolate coated coffe beans, dairy toffe pieces with roasted cashew nuts and almonds]	http://img.tesco.com/Groceries/pi/noimage.jpg	Tesco Finest Hazelnut Toffee Latte 225G	4.0	81654076	17.78
