	AverageSellingUnitWeight	ContentsMeasureType	ContentsQuantity	IsNew	IsSpecialOffer	PromotionDescription	UnitOfSale	UnitQuantity	description	image	name	price	tpnb	unitprice
0	0.211	G	186.0		True	Save 50p Was £1.50 Now £1.00	1	KG	[Portions of chicken formed from marinated chunks of chicken breast, prefried, seared and coated with a sweet barbecue glaze., For more, visit birdseye.co.uk, Visit birdseye.co.uk for more ideas]	http://img.tesco.com/Groceries/pi/551/5000116110551/IDShot_90x90.jpg	Birds Eye 2 Sticky And Sweet Bbq Chicken Chargrills 186G	1.0	72395954	5.38
1	0.197	G	182.0	False	True	Any 2 for £1.80	1	100G	[A Mediterranean style dip made with chickpeas, sesame seed paste and flavoured with sweet chilli., A Mediterranean style dip made with crushed chickpeas, flavoured with sweet chilli.]	http://img.tesco.com/Groceries/pi/419/5053526262419/IDShot_90x90.jpg	Tesco Sweet Chilli Houmous 182G	1.0	63704575	0.55
2	0.5	SNGL	4.0	False			2	EACH	[4 Muffins with Belgian Chocolate Chunks, 4 Belgian Chocolate Chip muffins]	http://img.tesco.com/Groceries/pi/000/0282060000000/IDShot_90x90.jpg	Belgian Chocolate Muffins 4 Pack	1.0	62618892	0.25
3	0.035	SNGL	1.0		True	Any 4 for £1.00	1	EACH	[Strawberry Flavour Chewy Sweets]	http://img.tesco.com/Groceries/pi/207/5010933011207/IDShot_90x90.jpg	Chewits Strawberry Single	0.35	52929631	0.35
4	0.795	G	450.0				1	100G	[Sweet & Sour sauce, Sweet & Sour sauce]	http://img.tesco.com/Groceries/pi/468/4002359001468/IDShot_90x90.jpg	Uncle Ben's Sweet And Sour Sauce 450G	1.79	53398594	0.398
5	0.171	G	150.0		True	Save 24p Was £1.24 Now £1.00	1	100G	[Fruit Pastilles, Visit us at www.rowntrees.co.uk]	http://img.tesco.com/Groceries/pi/140/7613035415140/IDShot_90x90.jpg	Rowntrees Fruit Pastilles Pouch Bag 150G	1.0	80895673	0.667
6	0.61	G	400.0				1	100G	[Chocolate spread]	http://img.tesco.com/Groceries/pi/420/5052909875420/IDShot_90x90.jpg	Tesco Everyday Value Chocolate Spread 400G	0.8	72383513	0.2
7	0.1	G	80.0				1	KG	[Sweet & salty popcorn, Find us at Facebook.com/tyrrellsposhcorn, Twitter: @tyrrellsposhcorn, chitchat@tyrrellsposhcorn.co.uk]	http://img.tesco.com/Groceries/pi/141/5060042643141/IDShot_90x90.jpg	Tyrrells Crisps Sweet And Salty Popcorn 80G	1.59	70862318	19.88
8	0.229	G	200.0		True	Any 2 for £1.50	1	100G	[Herbal flavour hard boiled sweets.]	http://img.tesco.com/Groceries/pi/087/5052320529087/IDShot_90x90.jpg	Tesco Sweet Shop Cough Candy 200G	0.89	60119610	0.445
9	0.515	G	500.0				1	100G	[A sweet and sour cooking sauce with pineapple, carrot and red peppers and green peppers, A fruity Chinese style sauce with pineapple, carrots, and red and green peppers]	http://img.tesco.com/Groceries/pi/noimage.jpg	Tesco Sweet And Sour Sauce 500G	0.79	71304610	0.158
10	0.333	G	500.0	False			1	KG	[Dried lasagne pasta made from Durum wheat semolina]	http://img.tesco.com/Groceries/pi/925/5000436101925/IDShot_90x90.jpg	Tesco Lasagne Pasta 500G	0.59	53796981	1.18
11	0.028	G	20.0		True	Any 3 for £1.20	1	100G	[Pure Fruit Strawberry Yoyos, For a Bear hug visit: www.bearnibbles.co.uk or give us a growl on grrr@bearnibbles.co.uk]	http://img.tesco.com/Groceries/pi/241/5060139430241/IDShot_90x90.jpg	Bear Pure Fruit Yoyos Strawberry 20G	0.6	74525165	3.0
12	0.24	G	192.0				1	100G	[Chewy Candy with Apple, Orange, Blackcurrant, Strawberry, Lime and Lemon Flavours and Concentrated Fruit Juices.]	http://img.tesco.com/Groceries/pi/442/4009900455442/IDShot_90x90.jpg	Starburst Fruity Chews 192G Bag	0.97	53502731	0.505
13	0.3	G	150.0	False		50p off Tesco freshcut fruit, prepped veg or salad	1	100G	[Sweet Crispy, LEAF Marque (Linking Environment and Farming) brings you food grown by farmers who care about the environment, protecting and enhancing the countryside and promoting sustainable farming methods., www.leafmarque.com, For delicious recipe ideas, hints & tips see www.florettesalad.co.uk or www.facebook.com/floretteuk]	http://img.tesco.com/Groceries/pi/110/5060035403110/IDShot_90x90.jpg	Florette Sweet Crispy 150G	1.5	72619991	1.0
14	49.257	G	180.0		True	Any 2 for £5.00	1	100G	[Cooked and sliced chicken breast fillets in a sweet chilli marinade., Tasty and ready to eat hot or cold. Liven up your lunch time with chunky slices of sweet chilli marinated roast chicken. Bored of ham sandwiches? Try mini tortilla wraps loaded with sweet chilli chicken, baby leaf salad and soft cheese. Create a salad with an oriental twist or simply eat this chicken as a tasty protein packed snack. Sweet chilli chicken is the perfect topping for your own homemade pizzas. Start with a Tesco pizza base and top with passata, mozzarella and sweet chilli chicken pieces for family friendly food fun   For more chicken recipes check out Tesco Real Food]	http://img.tesco.com/Groceries/pi/130/5053947788130/IDShot_90x90.jpg	Tesco Ready To Eat Sweet Chilli Chicken Breast Pieces 180G	3.0	63969128	1.67
15	0.088	G	80.0				1	100G	[Sugar free Butter and Mint flavour sweets with a toffee centre with sweetener, Sugar free Butter and Mint flavoured sweet with a toffee centre with sweetener]	http://img.tesco.com/Groceries/pi/817/5053526466817/IDShot_90x90.jpg	Tesco Sugar Free Buttermints 80G	0.66	75410103	0.825
16	0.083	G	67.0		True	Half Price Was 80p Now 40p	1	100G	[Ribbon noodles in a sweet and sour sauce with red and green peppers, carrot and jalapeno pepper., facebook.com/mugshotuk]	http://img.tesco.com/Groceries/pi/832/5021476000832/IDShot_90x90.jpg	Mugshot Sweet And Sour Pasta 67G	0.4	56653028	0.597
17	0.226	G	180.0		True	1 x Vegetable, 1 x Sauce and 1 x Noodle or Rice for £3	1	KG	[A sweet stir fry sauce made with red chilli and garlic., Sweet chilli stir fry sauce with red chillies and garlic]	http://img.tesco.com/Groceries/pi/331/0000003264331/IDShot_90x90.jpg	Tesco Sweet Chilli Stir Fry Sauce 180G	1.0	80281380	5.56
18	0.22	G	190.0				1	100G	[Fruit flavour gums.]	http://img.tesco.com/Groceries/pi/171/7622300700171/IDShot_90x90.jpg	Maynards Sports Mixture 190G	1.48	56771493	0.779
