	AverageSellingUnitWeight	ContentsMeasureType	ContentsQuantity	IsNew	IsSpecialOffer	PromotionDescription	UnitOfSale	UnitQuantity	description	image	name	price	tpnb	unitprice
0	0.425	G	200.0			50p off Tesco freshcut fruit, prepped veg or salad	1	KG	[Organic Tenderstem Broccoli]	http://img.tesco.com/Groceries/pi/150/0000003234150/IDShot_90x90.jpg	Tesco Organic Tender Stem Broccoli 200G	2.5	73921901	12.5
1	0.144	G	66.0				1	100G	[Organic free range chicken stock cubes, Certified Carbon Neutral® Company, CarbonNeutral.com]	http://img.tesco.com/Groceries/pi/110/5013665103110/IDShot_90x90.jpg	Kallo Organic Chicken Stock Cubes 66G	1.2	56074166	1.82
2	0.493	G	480.0				1	100G	[Fat Free Greek Style Yogurt with Honey]	http://img.tesco.com/Groceries/pi/609/5036589205609/IDShot_90x90.jpg	Yeo Valley 0% Fat Greek Style Honey Yoghurt 4 X 120G	2.0	76625389	0.417
3	1.404	ML	600.0				1	100ML	[Organic apple juice from concentrate.]	http://img.tesco.com/Groceries/pi/848/5000436952848/IDShot_90x90.jpg	Tesco Organic Apple Juice 3X200ml	1.05	55028523	0.175
4	0.228	G	125.0		True	Any 5 for 4 Cheapest Product Free	2	KG	[Spaghetti bolognese, Contains 2 portions of veg†, †go to hipp.co.uk for more info, HiPP Organic products should be enjoyed as part of a varied and balanced weaning diet.]	http://img.tesco.com/Groceries/pi/481/4062300161481/IDShot_90x90.jpg	Hipp Organic Spaghetti 6Mth+ Bolognese 125G	0.85	67312617	6.8
5	0.934	KG	0.8				1	KG	[Organic infant milk, Breastmilk: The best for your baby, During the first few months of life, breastmilk is best because it contains everything your baby needs for healthy development, including long chain polyunsaturated fatty acids (LCPs) and oligosaccharides. These oligosaccharides promote the build up of healthy gut flora, and in this way breastmilk supports your baby from the inside out., Our packaging has been specially designed to be as environmentally friendly as possible; you can also purchase a reusable milk storage box with a scoop holder and built in leveller at hippshop.co.uk.]	http://img.tesco.com/Groceries/pi/008/4062300139008/IDShot_90x90.jpg	Hipp Organic Infant Milk 800G	8.5	65556677	10.63
6	6.553	G	400.0	False		50p off Tesco freshcut fruit, prepped veg or salad	1	KG	[Organic Leeks]	http://img.tesco.com/Groceries/pi/796/0000010054796/IDShot_90x90.jpg	Tesco Organic Leeks 400G	2.0	58333652	5.0
7	0.2	G	200.0				1	KG	[Organic Greek Feta Cheese PDO. Full fat soft cheese made from organic sheep and goats' milk.]	http://img.tesco.com/Groceries/pi/750/5051140455750/IDShot_90x90.jpg	Tesco Organic Greek Feta 200G	2.0	59362022	10.0
8	0.5	ML	500.0				1	100ML	[Organic extra virgin olive oil. Superior category olive oil obtained directly from olives and solely by mechanical means., A fruity, light peppery olive oil with a natural richness. Use for drizzling, dressing and dipping.]	http://img.tesco.com/Groceries/pi/592/5051008878592/IDShot_90x90.jpg	Tesco Organic Extra Virgin Olive Oil 500Ml	2.5	58083858	0.5
9	0.13	G	60.0				1	KG	[Baked corn and potato snack coated with carrot and coriander with added vitamin B1, Colourful facts... Did you know carrots aren't always orange? They can be purple, red, white or yellow too, Do you have a question for us? Join us online for tips, recipes and to share your stories. You'll find us at:, Facebook/organixfood, Twitter@organixbrands, and at www.organix.com or you can call us on 0800 39 35 11 (UK) or 1 800 40 92 78 (ROI)]	http://img.tesco.com/Groceries/pi/301/5024121889301/IDShot_90x90.jpg	Organix Goodies Carrot Stix Multi Pack 4X15g	2.0	59512940	33.34
10	0.175	KG	0.125				1	KG	"[Organic mini gingerbread men biscuits containing wholegrain flour, grape juice and ginger with added vitamin B1, From across the seas..., Did you know ginger is a tropical plant that was discovered when explorers sailed the Spice Route to China a long time ago?, ""If you're a little explorer like me who loves baking, why not try making apple & ginger loaf? It's great for sharing. You'll find the recipe at organix.com"", Ellie, Do you have a question for us? Join us online for tips, recipes and to share your stories. You'll find us at:, Facebook/organixfood, Twitter@organixbrands, And at www.organix.com or you can call us on 0800 39 35 11 (UK) or 1 800 40 92 78 (ROI), Goodies Gang created by Caroline Jayne Church www.carolinejaynechurch.com]"	http://img.tesco.com/Groceries/pi/304/5024121619304/IDShot_90x90.jpg	Organix Goodies Mini Gingerbread Men 5 X 25G	2.3	65514664	18.4
11	0.538	G	500.0				1	KG	[Organic long grain easy cook rice]	http://img.tesco.com/Groceries/pi/557/5000436441557/IDShot_90x90.jpg	Tesco Organic Easy Cook Long Grain Rice 500G	1.29	55193971	2.58
12	0.717	G	400.0	False			1	KG	[Organic Large Tomatoes on the Vine 400g]	http://img.tesco.com/Groceries/pi/224/0000003245224/IDShot_90x90.jpg	Tesco Organic Large On The Vine Tomatoes 400G	1.7	76186775	4.25
13	0.478	G	300.0		True	Save 30p Was £1.30 Now £1.00	1	100G	[Traditional Creamy Rice Pudding, For delicious recipes, exclusive offers and more visit rachelsorganic.co.uk, facebook.com/rachelsorganic, @RachelsOrganic or at Pinterest under rachelsorganic, Find us on Facebook, Twitter and Pinterest]	http://img.tesco.com/Groceries/pi/434/5021638000434/IDShot_90x90.jpg	Rachel's Organic Divine Rice 2X150g	1.0	52286624	0.333
14	0.19	KG	0.19		True	Any 5 for 4 Cheapest Product Free	1	KG	[Rice pudding with apple & pear purees, HiPP Organic products should be enjoyed as part of a varied and balanced weaning diet.]	http://img.tesco.com/Groceries/pi/355/4062300022355/IDShot_90x90.jpg	Hipp 7 Month Organic Rice Pudding Apple And Pear 190G	1.0	51179085	5.27
15	0.267	G	180.0				1	100G	[Organic blackcurrant soft oaty bars containing a blend of organic wholegrain oats, raisins, apple and blackcurrant juice, Colourful facts..., Did you know blackcurrants start out green and change colour as they ripen to dark purple? So they're really purplecurrants, Do you have a question for us?, Join us online for tips, recipes and to share your stories., You'll find us at:, Facebook /organixfood, Twitter @organixbrands, And at www.organix.com or you can call us on 0800 39 35 11 (UK) or 1 800 40 92 78 (ROI)]	http://img.tesco.com/Groceries/pi/309/5024121883309/IDShot_90x90.jpg	Organix 12 Month Blackcurrant Fruit And Cereal Bar 6X30g	2.5	57196438	1.39
16	0.3	KG	0.19		True	Any 5 for 4 Cheapest Product Free	1	KG	[Mixed vegetables with pasta, ham and rice, HiPP Organic products should be enjoyed as part of a varied and balanced weaning diet., Contains 2 portions of veg†, †go to hipp.co.uk for more info]	http://img.tesco.com/Groceries/pi/793/4062300037793/IDShot_90x90.jpg	Hipp 7 Month Organic Pasta Italienne With Ham 190G	1.0	59757984	5.27
17	0.278	G	230.0				1	100G	[A dish of carrots, courgettes, tomatoes and aubergines with beef and potatoes, Contains 1 portion of veg†, †go to hipp.co.uk for more info, For handy hints and fantastic freebies to help wean your baby join hipp.co.uk/wow]	http://img.tesco.com/Groceries/pi/350/4062300209350/IDShot_90x90.jpg	Hipp Organic Ratatouille With Potatoes & Beef 230G	1.7	74080816	0.739
18	0.509	G	465.0			50p off any of the Rachel's Organic range	1	100G	[Organic Greek Style Coconut Bio Live Yogurt, For delicious recipes, exclusive offers and more visit rachelsorganic.co.uk, facebook.co.uk/Facebook.com/rachelsorganic or @RachelsOrganic, Find us on Pinterest]	http://img.tesco.com/Groceries/pi/753/5021638116753/IDShot_90x90.jpg	Rachel's Greek Style Organic Coconut Yoghurt 450G	2.0	56943100	0.43
19	1.08	L	1.0	False			1	LITRE	[The Original Oat Drink, Recipes and information:, www.oatly.com, info@oatly.co.uk]	http://img.tesco.com/Groceries/pi/545/7394376614545/IDShot_90x90.jpg	Oatly Longlife Milk Alternative 1L	1.4	60512449	1.4
20	0.224	G	200.0				1	KG	[Organic almond kernels.]	http://img.tesco.com/Groceries/pi/189/0000010001189/IDShot_90x90.jpg	Organic Almonds 200G	2.8	55271648	14.0
21	0.312	KG	0.19		True	Any 5 for 4 Cheapest Product Free	1	KG	[Cocoa and vanilla flavoured creamy milk dessert, HiPP Organic products should be enjoyed as part of a varied and balanced weaning diet.]	http://img.tesco.com/Groceries/pi/423/4062300361423/IDShot_90x90.jpg	Hipp 7 Month Organic Cocoa And Vanilla Dessert 190G	1.0	60249692	5.27
22	0.45	G	450.0		True	Any 2 for £2.00	1	100G	[Mango & Vanilla Yogurt, Our website is packed with fun stuff & things to Win at www.yeovalley.co.uk]	http://img.tesco.com/Groceries/pi/596/5036589204596/IDShot_90x90.jpg	Yeo Valley Mango And Vanilla Yoghurt 450G	1.5	71263058	0.333
23	0.779	G	630.0	False			1	KG	[Crisp Organic apples produced in the United Kingdom and selected for Tesco]	http://img.tesco.com/Groceries/pi/626/0000003256626/IDShot_90x90.jpg	Tesco Organic British Apples 630G	2.0	78382084	3.18
24	0.524	G	500.0				1	KG	[Organic butter & sunflower oil spread, For more about our family farm, lots of fun stuff & things to win, have a peek at our website: www.yeovalley.co.uk]	http://img.tesco.com/Groceries/pi/748/5036589201748/IDShot_90x90.jpg	Yeo Valley Organic Spreadable Butter 500G	3.0	60371839	6.0
25	0.252	G	200.0				1	KG	[Organic hazelnut kernels.]	http://img.tesco.com/Groceries/pi/165/0000010001165/IDShot_90x90.jpg	Tesco Organic Hazelnuts 200G	2.5	60815523	12.5
26	0.303	KG	0.19		True	Any 5 for 4 Cheapest Product Free	2	KG	[Star pasta & mixed vegetables simmered with chicken, Contains 2 portions of veg†, †go to hipp.co.uk for more info, HiPP Organic products should be enjoyed as part of a varied and balanced weaning diet.]	http://img.tesco.com/Groceries/pi/003/4062300163003/IDShot_90x90.jpg	Hipp Organic Pasta With Sweet Squash And Chicken 190G	1.0	67312715	5.27
27	0.325	KG	0.19		True	Any 5 for 4 Cheapest Product Free	1	KG	[A dish of mixed vegetables & beef, Contains 2 portions of veg†, †go to hipp.co.uk for more info, HiPP Organic products should be enjoyed as part of a varied and balanced weaning diet, together with baby's usual milk.]	http://img.tesco.com/Groceries/pi/426/4062300328426/IDShot_90x90.jpg	Hipp 7 Month Organic Cottage Pie 190G	1.0	55711336	5.27
28	0.325	KG	0.19		True	Any 5 for 4 Cheapest Product Free	1	KG	[Chopped lasagne pasta and mixed vegetables in a creamy tomato sauce, Contains 2 portions of veg†, †go to hipp.co.uk for more info, HiPP Organic products should be enjoyed as part of a varied and balanced weaning diet, together with baby's usual milk.]	http://img.tesco.com/Groceries/pi/422/4062300326422/IDShot_90x90.jpg	Hipp 7 Month Organic Vegetable Lasagne 190G Jar	1.0	53749750	5.27
29	0.325	KG	0.19		True	Any 5 for 4 Cheapest Product Free	1	KG	[Mixed vegetables and pasta cooked in a cheese sauce, HiPP Organic products should be enjoyed as part of a varied and balanced weaning diet, together with baby's usual milk., Contains 1 portion of veg†, †go to hipp.co.uk for more info]	http://img.tesco.com/Groceries/pi/420/4062300896420/IDShot_90x90.jpg	Hipp 7 Month Organic Cheesy Pasta Bake 190G Jar	1.0	52333990	5.27
30	0.924	ML	500.0		True	Any 3 for £5.00	1	LITRE	[Organic Suffolk Cyder]	http://img.tesco.com/Groceries/pi/830/5012845172830/IDShot_90x90.jpg	Aspall Organic Suffolk 500Ml	1.99	61340898	3.98
31	0.13	G	60.0				1	100G	[Baked corn snack coated with cheese and herb with added vitamin B1, Wonder of nature... Did you know parsley is part of a big family? Its relatives include celery & carrots, Do you have a question for us? Join us online for tips, recipes and to share your stories. You'll find us at:, Facebook/organixfood, Twitter@organixbrands, and at www.organix.com or you can call us on 0800 390 35 11 (UK) or 1 800 40 92 78 (ROI)]	http://img.tesco.com/Groceries/pi/307/5024121887307/IDShot_90x90.jpg	Organix 12 Month Goodies Cheese And Herb Puffs 4X15g	2.0	64251618	3.34
32	0.278	KG	0.16		True	Any 5 for 4 Cheapest Product Free	1	KG	[A blend of mangoes, bananas and orange juice with rice, topped with a layer of mild yoghurt; heat-treated, Contains 1 portion of fruit†, †go to hipp.co.uk for more info, HiPP Organic products should be enjoyed as part of a varied and balanced weaning diet, together with baby's usual milk.]	http://img.tesco.com/Groceries/pi/561/4062300083561/IDShot_90x90.jpg	Hipp 7 Month Organic Fruit Duet Mango And Banana 160G	1.0	62144226	6.25
33	0.429	KG	1.0	False		£1 WYS £5 on fresh pre-packed meat and fish	4	KG	[Our Organic beef comes from farms which are audited by one of the organic farm, bodies, such as Soil Association or Organic Farmers and Growers. Organic beef, farmers only feed organic cereals and manage their pasture land without using, artificial fertilisers and pesticides. They also have strict veterinary health, plans which minimise their requirements to use medicines or antibiotics., Matured for maximum quality. Tender and delicate, ideal for special occasions., Suggested serving per person of raw meat 125g   140g (as a guide for meal, planning)]	http://img.tesco.com/Groceries/pi/000/0247330000000/IDShot_90x90.jpg	Tesco Organic Beef Fillet Steak	34.0	54228772	34.0
34	1.011	SNGL	3.0				1	EACH		http://img.tesco.com/Groceries/pi/428/0000010045428/IDShot_90x90.jpg	Tesco Organic Unwaxed Lemons Min 3 Pack	1.75	55923517	0.583
35	0.25	L	1.0				1	100ML	[Pure organic apple juice from concentrate.]	http://img.tesco.com/Groceries/pi/378/5000436251378/IDShot_90x90.jpg	Tesco Organic Apple Juice 1 Litre	1.6	54007129	0.16
36	0.475	G	415.0				1	KG	[Baked beans in a deliciously rich tomato sauce., Organic Baked Beans Packed Full Of The Finest Organically Grown Ingredients.]	http://img.tesco.com/Groceries/pi/231/5000157026231/IDShot_90x90.jpg	Heinz Organic Baked Beans 415G	0.99	55205210	2.39
37	0.312	KG	0.19		True	Any 5 for 4 Cheapest Product Free	1	KG	[Spaghetti bolognese, HiPP Organic products should be enjoyed as part of a varied and balanced weaning diet., Contains 2 portions of veg†, †go to hipp.co.uk for more info]	http://img.tesco.com/Groceries/pi/429/4062300330429/IDShot_90x90.jpg	Hipp 7 Month Organic Spaghetti Bolognese 190G	1.0	60249486	5.27
38	0.469	G	450.0				1	KG	[Full fat Organic Medium Cheddar, Traditional Medium Cheddar, handmade at the Belton Family Farm in Shropshire. Made from Cows' milk from Organically farmed herds]	http://img.tesco.com/Groceries/pi/429/5054269930429/IDShot_90x90.jpg	Tesco Organic Medium 450G	3.25	79927730	7.23
39	0.267	G	180.0				1	100G	"[Organic apple & strawberry soft oaty bars containing a blend of organic wholegrain oats, raisins, apple and strawberry juice, Wonder of nature..., Did you know strawberries are the only fruit that grow their seeds on the outside?, ""If you're a little explorer like me who loves growing things, why not pop some cress seeds on damp cotton wool in a tray somewhere sunny? Water them little and often, and soon you'll have some fresh tasty cress to eat."", Alfie, Do you have a questions for us? Join us online for tips, recipes, and to share your stories., You'll find us at:, facebook/organixfood, twitter@organixbrands, And at www.organix.com or you can call us on 0800 39 35 11 (UK) or 1 800 40 92 78 (ROI), Goodies Gang created by Caroline Jayne Church www.carolinejaynechurch.com]"	http://img.tesco.com/Groceries/pi/212/5024121437212/IDShot_90x90.jpg	Organix 12 Month Strawberry Cereal Bar 6X30g	2.5	74070120	1.39
40	0.325	KG	0.19		True	Any 5 for 4 Cheapest Product Free	1	KG	[Mixed vegetables with noodles and chicken, Contains 2 portions of veg†, †go to hipp.co.uk for more info, HiPP Organic products should be enjoyed as part of a varied and balanced weaning diet, together with baby's usual milk.]	http://img.tesco.com/Groceries/pi/422/4062300368422/IDShot_90x90.jpg	Hipp 7 Month Organic Vegetable With Noodles And Chicken 190G Jar	1.0	51788464	5.27
41	0.517	G	500.0				1	100G	[Fat free natural yogurt, Our website is packed with fun stuff & things to win at wwww.yeovalley.co.uk]	http://img.tesco.com/Groceries/pi/413/5036589200413/IDShot_90x90.jpg	Yeo Valley 0% Fat Natural Yoghurt 500G	1.5	56655147	0.3
42	0.583	G	500.0	False			1	KG	[Organic Trottole Spinach Pasta 100% Durum Wheat, Seeds of Changes donates 1% of sales to the research and promotion of biodiversity and sustainable organic practices.]	http://img.tesco.com/Groceries/pi/204/4002359645204/IDShot_90x90.jpg	Seeds Of Change Organic Spinach Trotolle 500G	2.3	58050364	4.6
43	0.158	G	150.0				1	KG	[Organic Fairtrade cashew nuts., Cashew nuts: Fairtrade certified and sourced from Fairtrade producers.  Visit www.info.fairtrade.net.  Faitrade means fairer trading conditions and opportunities for producers in developing countries to invest in their businesses and communities for a sustainable future.]	http://img.tesco.com/Groceries/pi/288/0000010069288/IDShot_90x90.jpg	Tesco Organic Cashew Nuts 150G	2.75	59623797	18.34
44	0.19	KG	0.19		True	Any 5 for 4 Cheapest Product Free	1	KG	[Lancashire hotpot, Contains 1 portion of veg†, †go to hipp.co.uk for more info, HiPP Organic products should be enjoyed as part of a varied and balanced weaning diet, together with baby's usual milk.]	http://img.tesco.com/Groceries/pi/908/4062300037908/IDShot_90x90.jpg	Hipp 7 Month Organic Lancashire Hotpot 190G	1.0	51187069	5.27
45	0.125	G	125.0		True	Any 5 for 4 Cheapest Product Free	1	KG	[Rice and chicken simmered with squash, carrots and fruits, Contains 2 portions of veg†, †go to hipp.co.uk for more info, HiPP Organic products should be enjoyed as part of a varied and balanced weaning diet.]	http://img.tesco.com/Groceries/pi/731/4062300037731/IDShot_90x90.jpg	Hipp 4 Month Organic Sweet Squash And Chicken 125G	0.85	51100639	6.8
46	0.167	G	135.0				1	100G	[Organic gingerbread men biscuits containing wholegrain flour, grape juice and ginger with added vitamin B1, Do you have a question for us? Join us online for tips, recipes and to share your stories. You'll find us at:, facebook/organixfood, twitter@organixbrands, Goodies Gang created by Caroline Jayne Church www.carolinejaynechurch.com]	http://img.tesco.com/Groceries/pi/207/5024121222207/IDShot_90x90.jpg	Organix Goodies Gingerbread Men 135G	2.0	51408685	1.49
47	0.933	SNGL	3.0	False			1	EACH		http://img.tesco.com/Groceries/pi/768/0000010053768/IDShot_90x90.jpg	Tesco Organic Limes Min 3 Pack	1.75	55031236	0.583
48	0.112	G	100.0				1	100G	[Banana Baby Brekkie, P.S. let's be friends, Sign up at ellaskitchen.co.uk]	http://img.tesco.com/Groceries/pi/788/5060107330788/IDShot_90x90.jpg	Ella's Kitchen Organic Banana Baby Brekkie 100G	1.0	64127755	1.0
49	0.533	G	480.0	False	True	Save 50p Was £1.75 Now £1.25	1	100G	[Lemon Curd Yogurt, design: Big Fish®]	http://img.tesco.com/Groceries/pi/176/5036589204176/IDShot_90x90.jpg	Yeo Valley Whole Milk Lemon Curd 4X120g	1.25	66918732	0.26
50	0.303	KG	0.19		True	Any 5 for 4 Cheapest Product Free	1	KG	[Whole milk with porridge oats, HiPP Organic products should be enjoyed as part of a varied and balanced weaning diet.]	http://img.tesco.com/Groceries/pi/172/4062300140172/IDShot_90x90.jpg	Hipp Organic Creamy Porridge Breakfast 190G	1.0	65510616	5.27
51	0.01	G	400.0				2	100G	[Organic white bloomer., Freshly baked in store. Made with British Organic wheat flour. Ideal for sandwiches]	http://img.tesco.com/Groceries/pi/358/5054775425358/IDShot_90x90.jpg	Tesco Organic White Bloomer 400G	0.8	53966976	0.2
52	0.112	KG	0.1				1	KG	[Mango baby brekkie, P.S. Let's be friends, Sign up at ellaskitchen.co.uk]	http://img.tesco.com/Groceries/pi/764/5060107330764/IDShot_90x90.jpg	Ella's Kitchen Organic Mango Baby Brekkie 100G	1.0	64127692	10.0
53	0.612	ML	600.0				1	100ML	[Organic orange juice from concentrate., working with nature]	http://img.tesco.com/Groceries/pi/800/5000436952800/IDShot_90x90.jpg	Tesco Organic Orange Juice 3X200ml	1.05	55028500	0.175
54	0.429	G	230.0				1	KG	[Organic cannellini beans in water, Tesco Organic working with nature.]	http://img.tesco.com/Groceries/pi/000/5052004745000/IDShot_90x90.jpg	Tesco Organic Cannellini Beans 380G	0.65	65916782	2.83
55	0.399	G	220.0		True	Any 5 for 4 Cheapest Product Free	1	KG	[Mixed vegetables with noodles & chicken, HiPP Organic products should be enjoyed as part of a varied and balanced weaning diet, together with baby's usual milk., Contains 2 portions of veg†, †go to hipp.co.uk for more info]	http://img.tesco.com/Groceries/pi/145/4062300225145/IDShot_90x90.jpg	Hipp 10 Month Organic Vegetable Noodles And Chicken 220G	1.25	53320387	5.69
56	0.2	KG	0.19		True	Any 4 for £6.00	1	KG	[My dad promised me and my brother that our toddler foods would always be fun, handy and really yummy. He said he'd make simple, tasty dinners from lots of organic stuff to give mums extra choices for their growing babies. I said toddlers know what they like so you'd better get it right   and don't forget the chunks  He listened. Phew, Ella x, P.S. Let's be friends, Join in at ellaskitchen.co.uk]	http://img.tesco.com/Groceries/pi/389/5060107331389/IDShot_90x90.jpg	Ellas Kitchen Organic Caribbean Chicken With Mango 190G	1.95	64127916	10.27
57	0.469	G	450.0				1	KG	[Full fat Organic Mature Cheddar, Traditional Mature Cheddar, hand made on the Belton Family Farm in Shropshire. Made from Cows' milk from organically farmed herds]	http://img.tesco.com/Groceries/pi/399/5054269930399/IDShot_90x90.jpg	Tesco Organic Mature 450G	3.25	79927661	7.23
58	7.5	G	450.0		True	Any 2 for £2.00	1	100G	[Fat Free Raspberry & Honey Yogurt, Find us on Facebook/Onkendairy]	http://img.tesco.com/Groceries/pi/987/7610900047987/IDShot_90x90.jpg	Onken Fat Free Raspberry And Honey Yoghurt 450G	1.3	76741556	0.289
59	0.19	KG	0.19		True	Any 5 for 4 Cheapest Product Free	1	KG	[Spaghetti Carbonara, Contains 1 portion of veg†, †go to hipp.co.uk for more info, HiPP Organic products should be enjoyed as part of a varied and balanced weaning diet.]	http://img.tesco.com/Groceries/pi/939/4062300037939/IDShot_90x90.jpg	Hipp 7 Month Organic Spaghetti Carbonara 190G	1.0	51190992	5.27
60	0.284	G	260.0				1	KG	[Lasagne Bolognese, Contains 1 portion of veg†, †go to hipp.co.uk for more info, For handy hints and fantastic freebies to help wean your baby visit hipp.co.uk/wow]	http://img.tesco.com/Groceries/pi/519/4062300024519/IDShot_90x90.jpg	Hipp Organic 1 Year Scrumptious Lasagne 260G	1.7	62152952	6.54
