	AverageSellingUnitWeight	ContentsMeasureType	ContentsQuantity	IsNew	IsSpecialOffer	PromotionDescription	UnitOfSale	UnitQuantity	description	image	name	price	tpnb	unitprice
0	0.019	G	12.0		True	Any 4 for £2.00	1	KG	[Apples & concentrated apple juice puréed and made into wriggly fruit snacks, Visit www.kiddylicious.co.uk for new products and find us on Facebook to hear what other mums and dads think about Kiddylicious.]	http://img.tesco.com/Groceries/pi/038/5060040253038/IDShot_90x90.jpg	Kiddylicious Apple Fruit Wriggles 12G	0.6	70690187	50.0
1	0.266	G	350.0		False	Save 88p Was £1.88 Now £1.00	1	100G	[Cheese Snack Biscuits, To find out how exercise and a balanced diet can help a healthy lifestyle, visit www.123healthybalance.com]	http://img.tesco.com/Groceries/pi/078/5000168131078/IDShot_90x90.jpg	Jacobs Mini Cheddars Original 7X25g	1.79	50470392	0.511
2	0.252	SNGL	1.0				1	EACH	[Saucy BBQ Flavour Corn & Potato Snacks with Sugar & Sweetener]	http://img.tesco.com/Groceries/pi/918/5010052108918/IDShot_90x90.jpg	Golden Wonder Transform A Snack Bbq Flavoured	1.0	78682956	1.0
3	0.148	G	125.0	False			1	KG	[Cheddar flavour, Smoked cheese flavour and Blue cheese flavoured cheese snack cubes.]	http://img.tesco.com/Groceries/pi/697/3073781045697/IDShot_90x90.jpg	Mini Cravings 3 Cheeses 125G	2.0	79035627	16.0
4	0.337	G	354.0				1	100G	[Bacon Flavour Maize, Rice and Soya Snacks; Cheese Flavour Maize and Potato Snacks; Onion Flavour Maize and Wheat Semolina Snacks, 6x Bacon Rashers, 6x Cheese Balls, 6x Onion Rings]	http://img.tesco.com/Groceries/pi/978/5054402884978/IDShot_90x90.jpg	Tesco Variety Snacks 18X17g	1.49	76165777	0.421
5	0.18	G	142.0				1	KG	[Chopped and shaped chicken burger with a southern fried flavour breaded coating in a burger bun with a sachet of mayonnaise.]	http://img.tesco.com/Groceries/pi/063/5099556017063/IDShot_90x90.jpg	Speedy Snacks Chicken Burger 142G	1.0	79129914	7.05
6	0.091	G	80.0			50p off Tesco freshcut fruit, prepped veg or salad	1	KG	[Sliced apple, On the go]	http://img.tesco.com/Groceries/pi/240/0000010098240/IDShot_90x90.jpg	Tesco Pink Lady Snack Pack 80G	0.5	65133728	6.25
7	0.22	G	220.0				1	100G	[Chocolate Flavour Sandwich Biscuits with a Vanilla Flavour Filling (29%).]	http://img.tesco.com/Groceries/pi/502/7622210021502/IDShot_90x90.jpg	Oreo Vanilla Snack Pack 220G	1.89	71822929	0.859
8	0.246	G	180.0				1	100G	[Organic apple & raspberry soft oaty bars containing a blend of organic wholegrain oats, raisins, apple and raspberry juice, Colourful facts..., Did you know that raspberries aren't always pinky red? They can be purple, golden or black, Do you have a question for us?, Join us online for tips, recipes and to share your stories., You'll find us at:, Facebook /organixfood, Twitter @organixbrands, And at www.organix.com or you can call us on 0800 39 35 11 (UK) or 1 800 40 92 78 (ROI)]	http://img.tesco.com/Groceries/pi/304/5024121846304/IDShot_90x90.jpg	Organix 12 Month Apple And Raspberry Fruit And Cereal Bar 6X30g	2.5	57522234	1.39
9	0.375	G	282.0				1	KG	[Cheese dip (7 % fat) with added calcium and Corn and Potato Snack (33 %)., Go online: www.dairylea.co.uk]	http://img.tesco.com/Groceries/pi/090/7622300223090/IDShot_90x90.jpg	Dairylea Dunkers Jumbo (6X47g) 282G	3.0	65093319	10.64
10	0.038	G	20.0				1	KG	[Organic baked corn snack coated with carrot, Join in at organix.com, If you've got a question, need some help or want to chat, join us and lots of other parents online., See you there, Facebook/organixfood, Twitter@organixbrands, And at www.organix.com or call us on 0800 39 35 11 (UK) or 1800 40 92 78 (ROI)]	http://img.tesco.com/Groceries/pi/303/5024121885303/IDShot_90x90.jpg	Organix 7 Month Crunchy Sticks Carrot 20G	0.75	57188258	37.5
11	0.322	G	480.0		True	Half Price Was £2.50 Now £1.25	1	100G	[Lightly seasoned pork sausage meat wrapped in golden puff pastry., Lightly seasoned pork sausage meat wrapped in golden puff pastry.]	http://img.tesco.com/Groceries/pi/133/5054268265133/IDShot_90x90.jpg	Tesco 32 Mini Sausage Rolls 480G	1.25	76582110	0.26
12	0.263	G	190.0		True	Any 2 for £3.00	1	100G	[Cheese and Onion Flavour Savoury Snack]	http://img.tesco.com/Groceries/pi/788/5053990101788/IDShot_90x90.jpg	Pringles Cheese And Onion 190G	1.99	70822522	1.05
13	0.132	G	82.5		True	Save 99p Was £1.99 Now £1.00	1	100G	[Lime and Coriander Chutney Flavour Potato and Gram Flour Snack, Visit us at: www.walkers.co.uk, www.facebook.com/sensationscrisps]	http://img.tesco.com/Groceries/pi/581/5000328428581/IDShot_90x90.jpg	Sensations Lime/Coriander Chutney Poppadoms 82.5G	1.0	60862380	1.22
14	0.021	G	22.0		True	Any 3 for £1.00	1	100G	[Cheese & Onion Flavour Soya & Potato Snacks, Whether you’re planning to lose weight or just to replace the occasional meal, Tesco’s Ultra Slim range is a delicious way to help you control your nutritional intake. With a wide range of meal replacement shakes, smoothies and bars coupled with a choice of snacks there’s something for everyone.]	http://img.tesco.com/Groceries/pi/194/5052910394194/IDShot_90x90.jpg	Ultra Slim Cheese And Onion Soy Potato Snacks 22G	0.4	72925789	1.82
15	0.199	G	150.0		True	Save 50p Was £1.50 Now £1.00	1	100G	[6 x Cheese & Onion Flavour Baked Potato Snack]	http://img.tesco.com/Groceries/pi/810/5000328760810/IDShot_90x90.jpg	Walkers Baked Cheese And Onion 6X25g	1.0	59421644	0.667
16	0.24	G	240.0				1	KG	[Natural Reduced Fat Cheese]	http://img.tesco.com/Groceries/pi/358/3073780897358/IDShot_90x90.jpg	Mini Babybel Light 240G 12 Pack	2.74	59165463	11.42
17	0.163	SNGL	6.0	False			1	EACH	[Prawn Cocktail Flavour Tapioca Snack, Snacks can be enjoyed as part of a balanced diet and healthy lifestyle, including regular exercise.]	http://img.tesco.com/Groceries/pi/855/5000237074855/IDShot_90x90.jpg	Kp Skips Prawn Cocktail 6X14.4G	1.0	56752717	0.167
18	0.442	G	160.0				1	KG	[Medium fat hard cheese. Cheestrings in an unripened cheese., Consume as part of a healthy lifestyle & balanced diet.]	http://img.tesco.com/Groceries/pi/953/5000187130953/IDShot_90x90.jpg	Cheestrings Twisted 8 Pack 160G	2.75	53563295	17.19
19	0.3	G	270.0		True	Any 2 for £2.00	1	100G	[A blend of cheeses with chopped tomatoes wrapped in puff pastry., A blend of cheeses with tomatoes wrapped in a golden puff pastry.]	http://img.tesco.com/Groceries/pi/819/5054775261819/IDShot_90x90.jpg	Tesco 9 Cheese And Tomato Snack Rolls 270G	1.5	80399903	0.556
20	0.19	G	144.0	False			1	100G	[Crunchy Savory Wholewheat Sticks, To find out how exercise and a balanced diet can help a healthy lifestyle, visit www.123healthybalance.com]	http://img.tesco.com/Groceries/pi/713/5000237107713/IDShot_90x90.jpg	Jacobs Twiglets Snacks 6X24g	1.79	50550499	1.25
21	0.272	G	200.0		True	Save 99p Was £1.99 Now £1.00	1	100G	[Tangy Cheese Flavour Corn Chips]	http://img.tesco.com/Groceries/pi/463/5000328382463/IDShot_90x90.jpg	Doritos Tangy Cheese 200G	1.0	60854303	0.5
22	0.01	G	93.9				1	KG	[Cheese food slices (34%) with added calcium and vitamin D. Butter flavour wheat crackers. Cooked cured chicken breast slices (31%) formed from chicken breast pieces with starch.]	http://img.tesco.com/Groceries/pi/139/7622300498139/IDShot_90x90.jpg	Dairylea Lunchables Chicken And Cheese 93.9G	1.5	75886639	15.98
23	0.187	G	120.0		True	Any 2 for £2.00	1	100G	[Thai Chilli & Basil Flavour Cassava & Tapioca Snack, Snacks can be enjoyed as part of a balanced diet and healthy lifestyle, including regular exercise.]	http://img.tesco.com/Groceries/pi/321/5011096006321/IDShot_90x90.jpg	Velvet Crunch Thai Sweet Chilli 6X20g	1.5	65043028	1.25
24	0.272	G	225.0		True	Save 99p Was £1.99 Now £1.00	1	100G	[Chilli Heatwave Flavour Corn Chips]	http://img.tesco.com/Groceries/pi/129/5000328624129/IDShot_90x90.jpg	Doritos Chilli Heatwave 200G	1.0	60854316	0.444
25	0.16	G	175.0		True	Save 59p Was £1.59 Now £1.00	1	100G	[Original Sea Salted Wheat Pretzel Knots, Snacks can be enjoyed as part of a balanced diet and healthy lifestyle, including regular exercise., For more information about Penn State classic American snacks, please visit www.pennstate.co.uk]	http://img.tesco.com/Groceries/pi/070/5032439100070/IDShot_90x90.jpg	Penn State Salted Pretzels 175G	1.0	57061905	0.571
26	0.027	G	20.0		True	Any 4 for £2.00	1	KG	[Strawberry & Apple, For a Bear hug visit www.bearnibbles.co.uk or give us a growl on grrr@bearnibbles.co.uk or facebook.com/bearnibbles]	http://img.tesco.com/Groceries/pi/194/5060139431194/IDShot_90x90.jpg	Bear Pure Fruit Paws Dino 20G	0.55	75147772	27.5
27	0.145	G	99.0				1	KG	[Cheese & Toasties]	http://img.tesco.com/Groceries/pi/603/5000295145603/IDShot_90x90.jpg	Chedds Cheese And Toasties 3 Pack	1.5	68085630	15.16
28	0.158	SNGL	6.0		True	Any 2 for £2.50	1	EACH	[Ready Salted Flavour Crispy Potato Snack]	http://img.tesco.com/Groceries/pi/202/5000328107202/IDShot_90x90.jpg	Walkers French Fries Ready Salted 6X18g	1.5	74229251	0.25
29	0.617	G	60.0				1	100G	[BBQ flavour chopped and shaped chicken breast with added starch]	http://img.tesco.com/Groceries/pi/619/5000178108619/IDShot_90x90.jpg	Mattessons Fridge Raiders Bbq 60G	1.29	64048508	2.15
30	0.119	G	150.0			£1 off Tesco chilled Finest pies Excl dessert pies	1	100G	[Seasoned uncured pork encased in a pastry case., 2 Snack Melton Mowbray Uncured Pork Pies]	http://img.tesco.com/Groceries/pi/897/5018374112897/IDShot_90x90.jpg	Tesco 2 Snack Melton Mowbray Pork Pies 150G	1.2	51328520	0.8
31	0.111	G	100.0				1	100G	[Smoked Pork Salami Sausage.]	http://img.tesco.com/Groceries/pi/669/4251097401669/IDShot_90x90.jpg	Peperami Mini Original 10X10g	2.5	52194030	2.5
32	0.125	G	150.0		True	Half Price Was £1.89 Now 94p	1	100G	[Pickled Onion Flavour Mini Baked Snack Biscuits]	http://img.tesco.com/Groceries/pi/244/0072417162244/IDShot_90x90.jpg	Burtons Fish & Chips Pickled Onion Snack 6 X 25G	0.94	78683264	0.627
33	0.317	G	192.0		True	Save 95p Was £2.95 Now £2.00	1	100G	[Cheese Flavour Potato Snack]	http://img.tesco.com/Groceries/pi/394/5000328868394/IDShot_90x90.jpg	Walkers Quavers Cheese 12X16g	2.0	60266056	1.05
34	0.363	G	264.0		True	Save 95p Was £2.95 Now £2.00	1	100G		http://img.tesco.com/Groceries/pi/461/5000328542461/IDShot_90x90.jpg	Walkers Monster Munch Variety Snacks 12X22g	2.0	60369970	0.758
35	0.03	G	26.0	False			1	100G	[Milk chocolate coated soft nougat and caramel snack bar., SlimFast 3 2 1 Plan®, Pick 3 snacks a day, Had enough of complicated diets? Enjoy our delicious meal bars, shakes and indulgent snacks. Our plan is simple and it's proven to work *, Pick 3 snacks a day. Slimfast noodles & snacks or fruit & veg, Choose 2 SlimFast meals, shakes or bars, Have 1 sensible 600kcal meal (800kcal for men), *Substituting two daily meals of an energy restricted diet with meal replacements contributes to weight loss.]	http://img.tesco.com/Groceries/pi/536/5055967557536/IDShot_90x90.jpg	Slimfast Snack Bar Chocolate Caramel 26G	0.6	79698118	2.31
36	0.019	G	126.0				1	KG	[Raisins]	http://img.tesco.com/Groceries/pi/070/8680923210070/IDShot_90x90.jpg	Peppa Pig Mini Snack Raisins 9X14g	1.0	79402487	7.94
37	0.263	G	190.0	False	True	Any 2 for £3.00	1	100G	[Prawn Cocktail Flavour Savoury Snack, You don't just eat em™..., Pringles.com]	http://img.tesco.com/Groceries/pi/431/5053990106431/IDShot_90x90.jpg	Pringles Prawn Cocktail 190G	1.99	70822597	1.05
