	AverageSellingUnitWeight	ContentsMeasureType	ContentsQuantity	IsNew	IsSpecialOffer	PromotionDescription	UnitOfSale	UnitQuantity	description	image	name	price	tpnb	unitprice
48	0.65	G	600.0			30p off Tesco chilled soup	1	100G	[A vegetable soup made with British Pork, cooked rice, cooked wild rice and a hint of red chilli., Tesco Finest Smoky Pulled Pork & Wild Rice Soup 600g]	http://img.tesco.com/Groceries/pi/915/5054402133915/IDShot_90x90.jpg	Tesco Finest Pork Goulash Soup 600G	2.5	77677383	0.417
49	1.0	SNGL	1.0				1	EACH		http://img.tesco.com/Groceries/pi/159/9771360350159/IDShot_90x90.jpg	Ride	4.2	81092291	4.2
50	0.065	G	50.0	False			1	KG	[Ready to use Italian mix of herbs, Ready to use basil, oregano, & thyme mix perfect in pasta & sauces.]	http://img.tesco.com/Groceries/pi/298/5054269794298/IDShot_90x90.jpg	Tesco Chopped Mixed Herbs 50G	1.5	79750344	30.0
51	0.346	G	248.0			Save £1 on Tesco or Finest fresh pre-packed salmon	1	KG	[2 Salmon (Salmo salar)  Fillets with a soy, ginger and chilli sauce, Atlantic salmon fillets with a sachet of sticky sauce with ginger and a fiery hotness from crunchy pieces of chilli. Responsibly sourced from Scotland and Norway, a source of omega 3. Serve with rice noodles and wilted pak choi or find more Eastern inspiration at www.tesco.com/realfood]	http://img.tesco.com/Groceries/pi/698/5053526829698/IDShot_90x90.jpg	Tesco Salmon Fillets With Soy Ginger And Chilli 248G	4.0	73520805	16.13
52	1.27	SNGL	1.0				1	EACH	[Nice’n Easy AgeDefy 3 steps hair colour system helps turn back time. Beyond colouring. Age Defying., 1  Before   Age Defy Smoothing Pre Treatment: Our Age Defy Smoothing Pre Treatment softens coarse, resistant grey hair so colour gets in smoothly., 2  During   Age Defy Colour Crème: Our permanent Colour Crème gives you up to 8 weeks of long lasting colour, and 100% grey coverage., 3  After   Pantene Pro V™ ColourSeal™ Conditioning Therapy: With the power of Pantene Pro V™, the special conditioning therapy helps restore every strand to reveal stunningly soft, smooth, and manageable hair.]	http://img.tesco.com/Groceries/pi/925/4015600909925/IDShot_90x90.jpg	Nice & Easy Age Defying Medium Blonde 8	6.99	75872097	6.99
53	0.253	ML	270.0	False			1	100ML	[Christmas tree shaped vanilla flavoured ice cream lollies coated in Belgian milk chocolate., Vanilla Christmas Tree Ice Creams]	http://img.tesco.com/Groceries/pi/408/5057008425408/IDShot_90x90.jpg	Tesco Christmas Tree Vanilla Ice Cream Sticks 270Ml	1.0	81737710	0.37
54	0.5	G	450.0				1	KG	[Cooked rice with cooked pork in a spicy barbecue sauce with mustard pickle and mozzarella cheese, Cooked rice with cooked pork in a spicy barbecue sauce with mustard pickle and mozzarella cheese]	http://img.tesco.com/Groceries/pi/519/5054268283519/IDShot_90x90.jpg	The City Kitchen Barbeque Pulled Pork 450G	3.5	76654878	7.78
55	0.474	ML	500.0	False			1	100ML	[Banana ice cream with caramel (9%) and cookie (6%) swirls and chocolatey peace signs (4%), Visit www.info.fairtrade.net, Caring Dairy, A Ben & Jerry's Initiative, Visit us benjerry.com]	http://img.tesco.com/Groceries/pi/014/8714100279014/IDShot_90x90.jpg	Ben And Jerry's One Love Ice Cream 500Ml	4.0	81781719	0.8
56	0.09	G	80.0	False	True	Any 2 for £2.00	1	10G	[Rich Beef Stock Cube]	http://img.tesco.com/Groceries/pi/017/8710908960017/IDShot_90x90.jpg	Knorr Rich Beef Stock Cubes 80G	1.5	81343559	0.188
57	0.25	G	190.0	False			1	100G	[5 Coffee flavour sponge cake slices made with rice flour, with coffee flavour filling, topped with walnut pieces., Free From 5 Coffee & Walnut Slices]	http://img.tesco.com/Groceries/pi/079/5054268518079/IDShot_90x90.jpg	Tesco Free From 5 Coffee And Walnut Slices 190G	1.8	76900927	0.947
58	0.379	ML	360.0	False			1	100ML	[Cookie flavour ice cream coated with white chocolate (33.5%) and chocolate cookie crumbs (2.5%)., www.icecreamjoy.com]	http://img.tesco.com/Groceries/pi/350/8714100665350/IDShot_90x90.jpg	Magnum Mini Cookie Crumble White Ice Cream 6X60ml	3.89	81756932	1.09
59	0.525	G	500.0				1	KG	[Cabbage rolls - rice and pork stuffing wrapped in white cabbage leaves, in tomato sauce.]	http://img.tesco.com/Groceries/pi/029/5907501002029/IDShot_90x90.jpg	Pamapol Golabki W Sosie Pomidorowym 500G	1.49	63083726	2.98
60	0.23	G	205.0				1	100G	[1 Hoisin duck and cucumber California roll with a black sesame seed coating, 1 red Thai chicken, cucumber and carrot California roll with a red pepper and white sesame seed coating, 1 sweet chilli chicken and red pepper California roll with a red pepper and white sesame seed coating, 1 brown rice mixed red pepper nigiri, 1 chicken tikka sushi sandwich, 2 hoisin duck hosomaki, 2 cucumber hosomaki in a lemon flavour wrap, 1 pickled ginger sachet, 1 wasabi sachet, a bottle of low salt soy sauce and a set of chopsticks., 1 Hoisin duck & cucumber California roll, 1 red Thai chicken, cucumber & carrot California roll, 1 sweet chilli chicken & red pepper California roll, 1 brown rice mixed red pepper nigiri, 1 chicken tikka sushi sandwich, 2 hoisin duck hosomaki, 2 cucumber hosomaki in a lemon flavour wrap, pickled ginger, wasabi, low salt soy sauce & chopsticks]	http://img.tesco.com/Groceries/pi/940/5054268933940/IDShot_90x90.jpg	Tesco Asian Inspired Chicken And Duck Selen 205G	3.3	77452689	1.61
61	0.65	G	600.0				1	KG	[Chicken breast, liver and wild rice in succulent jelly. A complete pet food for adult dogs., 100% complete nutrition for your adult dog.  Our Premium pet food range is made with care using meat and fish by producers who adhere to the same strict hygiene standards we use for human food.  For this meal,we've poached tender chicken breast with diced liver and rice, locking in their natural flavour and creating a complete, balanced meal that gives your dog all the nutrients they need.]	http://img.tesco.com/Groceries/pi/090/5054402414090/IDShot_90x90.jpg	Tesco Premium Chicken Selection In Jelly 6X100g	4.25	78098818	7.09
62	0.413	G	380.0		True	Save £1.00 Was £3.00 Now £2.00	1	KG	[Cooked basmati & black rice with red peppers, coconut cream, water chestnuts, lime leaves and lemongrass in a Red Thai curry sauce, We're social, follow us at: Facebook bolfoods, twitter@bolfoods, instagrambolfoods, Upcycle your BOL, There are loads of great ways to re use your BOL and help the environment., For some fresh ideas go to bolfoods.com]	http://img.tesco.com/Groceries/pi/001/5060430290001/IDShot_90x90.jpg	Bol Thai Coconut Curry 380G	2.0	79102859	5.27
63	0.119	G	100.0			£1 off Hipp Organic Pouch (100g)	1	100G	[A Smooth Blend of Mixed Vegetables with Chicken, Rice & Peas, For handy hints and fantastic freebies to help wean your baby join hipp.co.uk/wow, HiPP Organic products should be enjoyed as part of a varied and balanced weaning diet.]	http://img.tesco.com/Groceries/pi/575/4062300208575/IDShot_90x90.jpg	Hipp Organic Parsnip Sweet Squash And Chicken Dinner 100G	1.0	74081297	1.0
64	0.253	ML	270.0	False			1	100ML	[Christmas tree shaped mint flavoured ice cream lollies coated in Belgian dark chocolate., Mint Christmas Trees 3x90ML]	http://img.tesco.com/Groceries/pi/422/5057008425422/IDShot_90x90.jpg	Tesco Christmas Tree Mint Ice Cream Sticks 270Ml	1.0	81737727	0.37
65	0.558	ML	500.0				1	LITRE	[Black Raspberry Flavoured Sparkling Water with Sweetener.]	http://img.tesco.com/Groceries/pi/093/5019547001093/IDShot_90x90.jpg	Sparkling Ice Black Raspberry 500Ml	1.25	81125904	2.5
66	0.525	G	400.0				1	KG	[Cooked marinated chicken breast, king prawns and chorizo with cooked rice in tomato and basil sauce, Thinking of choosing one of our City Kitchen ready meals? Each of our ready meals has been inspired by our cooks very own travels and are made freshly, with wonderful ingredients. That’s why they look and taste so deliciously fresh, and we think &#8211; always give you a taste of something a little bit different. Some of our customers favourites are Paella, Malaysian Coconut Beef Curry, Hoisin Duck Noodles, King Prawn Linguine and Katsu Chicken Curry and don't worry if you are watching the calories and want to make a lighter choice why not try our Skinny meals. We really hope you enjoy what you’ve chosen. We certainly enjoyed making it]	http://img.tesco.com/Groceries/pi/050/5051898904050/IDShot_90x90.jpg	The City Kitchen King Prawn And Chicken Paella 400G	3.5	52788658	8.75
67	0.1	SNGL	20.0				1	EACH		http://img.tesco.com/Groceries/pi/997/5060077783997/IDShot_90x90.jpg	Marlboro Ice Blast King Size 20 Pack	9.6	73737365	0.48
68	0.123	ML	125.0				1	100ML	[Tesco Pro Formula For Men Clear Ice Anti Perspirant Deodorant 125ml, Compressed, Smaller pack, lasts just as long, Encapsulated fragrance 48HR, Less White Marks, Alcohol Free, Scientifically developed for Tesco]	http://img.tesco.com/Groceries/pi/552/5054402464552/IDShot_90x90.jpg	Pro Formula For Men Clear Ice Antiperspirant Deodorant 125Ml	1.0	78142277	0.8
69	0.112	SNGL	1.0				1	EACH		http://img.tesco.com/Groceries/pi/174/5053526291174/IDShot_90x90.jpg	Tesco Ice Cube Tray Red	1.0	75241873	1.0
70	0.212	SNGL	1.0	False			1	EACH	[Permanent Hair Dye Natural Dark Auburn 4R, Nice'n Easy Natural permanent hair colour adds intense shine, helps lock in natural looking colour and protect hair between colourings. Our colour with Clairol's exclusive Colour Blend Technology™ expertly blends 3 complementary tones into every shade. The result? Colour so natural looking it's UK's #1*., *Kantar volume sales Jan 14 to May 15, More shades to choose from than any other product. Choose yours on www.clairol.co.uk, For colour advice call the Colour Experts on Freephone 0800 181184 (UK) or 1800 535909 (Ireland) or 0860 112 188 (RSA) or visit our website www.clairol.co.uk, Inside box: Colourblend Formula, Colour Activating Crème, CC+1 ColourSeal™ Conditioner, Expert Gloves]	http://img.tesco.com/Groceries/pi/806/5011321971806/IDShot_90x90.jpg	Nice'n Easy Natural Dark Auburn 112	6.0	58472711	6.0
71	0.378	ML	500.0	True		£1.75 off when you buy any 500ml Alpro Ice Cream	1	100ML	[Plant-based hazelnut & chocolate ice cream, Like us even more on www.alpro.com]	http://img.tesco.com/Groceries/pi/415/5411188123415/IDShot_90x90.jpg	Alpro Hazelnut Chocolate Ice Cream 500Ml	3.5	81747859	0.7
72	1.277	G	1500.0		True	Save £1.50 Was £6.50 Now £5.00	1	KG	[Chicken korma, chicken jalfrezi, 4 onion bhajis, pilau rice and 2 naan breads., TESCO KORMA / JALFREZI MEAL FOR TWO 1.45kg]	http://img.tesco.com/Groceries/pi/831/5054402152831/IDShot_90x90.jpg	Tesco Korma And Jalfrezi Meal For 2 1.5Kg	5.0	50281108	3.34
73	0.1	SNGL	19.0				1	EACH		http://img.tesco.com/Groceries/pi/788/5000431020788/IDShot_90x90.jpg	L&B Blue King Size Ice Capsule 19 Pack	6.89	80032756	0.363
74	0.03	G	30.0	False			1	100G	[A recipe mix with paprika, lemon and parsley for a delicious and vibrant Spanish-style rice dish., For recipes and cooking suggestions visit: www.schwartz.co.uk, Find us on Facebook and Twitter]	http://img.tesco.com/Groceries/pi/565/5000225053565/IDShot_90x90.jpg	Schwartz Spanish Paella 30G	0.85	81439631	2.84
75	0.449	ML	500.0	False			1	100ML	[Mint Ice Cream with Chocolate Brownies (10%) and a Chocolate Fudge Swirl (8%), Visit www.info.fairtrade.net, Caring Dairy, A Ben & Jerry's Initiative, Visit us benjerry.com]	http://img.tesco.com/Groceries/pi/396/8714100276396/IDShot_90x90.jpg	Ben And Jerry's Empowermint Ice Cream 500Ml	4.0	81747813	0.8
76	0.158	ML	450.0				1	100ML	[Mango Frozen Yoghurt, Our chosen charity, Diabetes UK, Care. Connect. Campaign., A proportion of profits from this pot will go to Diabetes UK., We're Social  Become a friend and let us know what you think., Find us on Facebook, Twitter and Pinterest]	http://img.tesco.com/Groceries/pi/553/5019727730553/IDShot_90x90.jpg	Only By Nature Frozen Mango Yoghurt 450Ml	3.0	81408432	0.667
77	417.5	SNGL	1.0	False			1	EACH	[Chocolate flavoured sponge cake made with rice flour, potato flour and tapioca flour, filled and topped with Belgian dark chocolate buttercream and finished with chocolate decorations., filled with rich dark Belgian chocolate buttercream. Our soft free range egg sponge is made with gluten free flour. Its drizzled with a brown sugar soak so it's deliciously moist, then filled with intense Belgian dark chocolate buttercream]	http://img.tesco.com/Groceries/pi/558/5054269078558/IDShot_90x90.jpg	Tesco Finest Free From Chocolate Cake	3.0	78819981	3.0
78	0.025	SNGL	1.0				1	EACH	[£5 Millionaire Riches Scratchcard Game]	http://img.tesco.com/Groceries/pi/272/5031390110272/IDShot_90x90.jpg	Millionaire Rich Scratchcard	5.0	80671955	5.0
79	407.0	G	365.0				1	100G	[Lemon loaf cake made with rice flour, potato flour and tapioca flour, with lemon drizzle and crunchy sugar topping.]	http://img.tesco.com/Groceries/pi/688/5054269078688/IDShot_90x90.jpg	Tesco Free From Lemon Drizzle Loaf Cake 365G	3.0	78820172	0.822
80	0.202	G	180.0				1	100G	[A tasty meal with pieces of carrot & rice with added iron., Wider spout., Even more texture., Great for stage 3., Grow happy ™]	http://img.tesco.com/Groceries/pi/205/5000157076205/IDShot_90x90.jpg	Heinz Sweet And Sour Chicken Pouch 180G	1.65	80569680	0.917
81	0.087	ML	50.0				1	100ML	[Men Expert Carbon Protect 48H, For expert advice visit:, www.menexpert.co.uk]	http://img.tesco.com/Groceries/pi/941/3600522107941/IDShot_90x90.jpg	Loreal Men Deo Carbon Protect Intensive Ice 50Ml	2.0	71207184	4.0
82	0.488	ML	500.0	False	True	Any 2 for £7.00	1	100ML	[Ice cream with Baileys Original Irish Cream blend.]	http://img.tesco.com/Groceries/pi/222/3415581131222/IDShot_90x90.jpg	Haagen-Dazs Baileys 500Ml	4.0	52009614	0.8
83	0.257	G	227.0	False			1	KG	[Ground Coffee, Over the years we've planted 3 million trees, and we're now aiming to help protect 1.5 million hectares of tropical forest. Find out more at yorkshirerainforestproject.co.uk, hello@taylorscoffee.co.uk, taylorscoffee.co.uk, Find us on Facebook and Twitter]	http://img.tesco.com/Groceries/pi/591/0615357121591/IDShot_90x90.jpg	Taylors Roast & Ground Rich Italian Half Caff 227G	3.49	75980078	15.38
84	0.325	SNGL	10.0	False			1	EACH	[Sugarfree Chewing Gum with Sweeteners and Menthol and Mint Flavours., A varied and balanced diet and a healthy lifestyle are important.]	http://img.tesco.com/Groceries/pi/464/0000042211464/IDShot_90x90.jpg	Extra Ice Peppermint Gum 10 Pieces	0.41	54276973	0.041
85	0.149	G	130.0				1	100G	[A dish of mixed vegetables and rice with chicken and peas, HiPP Organic products should be enjoyed as part of a varied and balanced weaning diet., For handy hints and fantastic freebies to help wean your baby join hipp.co.uk/wow]	http://img.tesco.com/Groceries/pi/698/4062300208698/IDShot_90x90.jpg	Hipp Organic Vegetable And Chicken Risotto 130G	1.3	74080557	1.0
86	0.25	G	190.0	False			1	100G	[5 Almond flavour sponge cake slices made with rice flour, with raspberry flavour plum jam filling and topped with flaked almonds.]	http://img.tesco.com/Groceries/pi/116/5054268518116/IDShot_90x90.jpg	Tesco Free From 5 Bakewell Slices 190G	1.8	76919785	0.947
87	0.35	G	350.0	False			1	KG	[A Thai inspired green curry sauce with coconut milk., Thai green curry sauce]	http://img.tesco.com/Groceries/pi/770/5054775658770/IDShot_90x90.jpg	Tesco Thai Green Curry Sauce 350G	1.5	80930505	4.29
88	0.359	ML	400.0	True	True	Half Price Was £3.00 Now £1.50	1	100ML	[Honeycombed Flavour Ice Cream Covered in Milk Chocolate with Popping Candy]	http://img.tesco.com/Groceries/pi/754/5010238016754/IDShot_90x90.jpg	Cadbury's Crunchie Blast Stick 4X100ml	1.5	81767207	0.375
89	1.0	ML	500.0	False			1	LITRE	[Beer]	http://img.tesco.com/Groceries/pi/040/5028403170040/IDShot_90x90.jpg	Big Job Ipa 500Ml	2.29	79269051	4.58
90	0.61	ML	500.0	False			1	100ML	[Ice Tea Drink]	http://img.tesco.com/Groceries/pi/012/6921294305012/IDShot_90x90.jpg	Mr Kow Ice Tea 500Ml	0.8	71507330	0.16
91	450.0	SNGL	1.0	False			1	EACH	[Carrot cake made with rice flour, potato flour and tapioca flour, filled and topped with cream cheese frosting and decorated with walnuts., with fresh carrots, walnuts and cream cheese frosting. Our delicately spiced carrot cake is made with gluten free flour. It's packed with fresh carrots, walnuts, sweet coconut, pineapple and spices for incredible flavour and texture, then finished by hand with rich cream cheese frosting]	http://img.tesco.com/Groceries/pi/589/5054269078589/IDShot_90x90.jpg	Tesco Finest Free From Carrot Cake	3.0	78820039	3.0
92	0.43	G	400.0				1	100G	[Cooked minced beef and beans in a spicy tomato sauce with rice in a tortilla wrap topped with a smoky tomato sauce and grated red Cheddar cheese., A flour tortilla filled with rice and beef chilli, topped with a smoky chilli tomato sauce and grated cheese.]	http://img.tesco.com/Groceries/pi/371/5054775860371/IDShot_90x90.jpg	Tesco Beef And Bean Enchilada 400G	1.5	81083630	0.375
93	0.177	ML	100.0				1	100ML	[Treat & Go Mousse, For more tips on dealing with head lice, visit: www.hedrin.co.uk]	http://img.tesco.com/Groceries/pi/716/5011309720716/IDShot_90x90.jpg	Hedrin Treat And Go Mousse 100Ml	10.0	67956828	10.0
94	0.58	G	500.0	True			1	100G	[Clusters made with oat flakes, barley flakes and chocolate crisped rice garnished with dark chocolate curls., Clusters made with oat flakes, barley flakes and Chocolate crisped rice garnished with Dark Chocolate Curls.]	http://img.tesco.com/Groceries/pi/601/5057008079601/IDShot_90x90.jpg	Tesco Chocolate Crisp 500G	1.49	81343726	0.298
95	0.149	G	130.0				1	100G	[Mixed Vegetables, Potatoes and Rice Cooked with Milk, For handy hints and fantastic freebies to help wean your baby join hipp.co.uk/wow, Hipp Organic products should be enjoyed as part of a varied and balance weaning diet.]	http://img.tesco.com/Groceries/pi/766/4062300208766/IDShot_90x90.jpg	Hipp Organic Sweet Potato Cauliflower And Sweetcorn Bake 130G	1.3	74080592	1.0
96	0.046	G	42.0	False	True	Save 40p Was £1.50 Now £1.10	1	100G	[Sugar Free Fruit Green Apple, Watermelon and Tangerine Flavoured Sour Sweets with Sweeteners.]	http://img.tesco.com/Groceries/pi/982/0034000000982/IDShot_90x90.jpg	Ice Breakers Fruit Sours Sugar Free 42G	1.1	74745250	2.62
97	0.35	G	350.0				1	KG	[A medium spiced creamy tomato sauce with onion, yoghurt and spices., Tikka Masala Sauce]	http://img.tesco.com/Groceries/pi/166/5054775659166/IDShot_90x90.jpg	Tesco Tikka Masala Curry Sauce 350G	1.5	80931199	4.29
98	0.565	G	315.0				1	100G	[Roast chicken pieces, cooked brown rice and quinoa, broccoli stalks, egg, red & yellow peppers, a mix of salad leaves, cashew nuts and almonds with a pot of vinaigrette dressing., Chicken, Broccoli, Almond & Cashew Nut Salad 315g]	http://img.tesco.com/Groceries/pi/304/5054402849304/IDShot_90x90.jpg	Tesco Roast Chicken And Broccoli Salad 315G	3.5	78664569	1.12
99	0.358	G	325.0	False	True	Any 2 for £1.50	1	100G	[A Delicious Blend of Savoury Corn Flakes (27%), Savoury Noodles (24%), Peanuts (12%), Lentils (11%), Split Chick Peas (10%), Puffed Rice (8%) & Potato Chips (2%)]	http://img.tesco.com/Groceries/pi/473/5026489477473/IDShot_90x90.jpg	Cofresh Corn Flake Mix 325G	1.0	78621724	0.308
0	225.525	SNGL	4.0				1	EACH	[English Muffins made from Rice Flour, Tapioca Starch and Potato Starch., Facebook/GeniusGlutenFree]	http://img.tesco.com/Groceries/pi/380/5060195904380/IDShot_90x90.jpg	Genius English Muffins 4 Pack	2.0	80580924	0.5
1	0.163	G	140.0	False			1	100G	[Milk chocolate-coated biscuits with caramel 32.3% , hazelnuts, raisins and rice crisps]	http://img.tesco.com/Groceries/pi/361/5900352002361/IDShot_90x90.jpg	Jutrzenka Jezyki Classic Biscuits 140G	1.35	60862253	0.964
2	0.35	G	350.0				1	KG	[A white sauce with cream and smoked bacon., A creamy white sauce with smoked bacon]	http://img.tesco.com/Groceries/pi/203/5054775659203/IDShot_90x90.jpg	Tesco Cabonara Sauce 350G	1.5	80931216	4.29
3	0.227	G	125.0		True	Any 5 for 4 Cheapest Product Free	1	100G	[Pureed squash with ground rice, Contains 1 portion of veg†, †go to hipp.co.uk for more info, HiPP Organic products should be enjoyed as part of a varied and balanced weaning diet.]	http://img.tesco.com/Groceries/pi/369/4062300221369/IDShot_90x90.jpg	Hipp Organic Simply Squash 4M+ 125G	0.85	75947314	0.68
4	0.359	ML	400.0	True	True	Half Price Was £3.00 Now £1.50	1	100ML	[Caramel Flavour Ice Cream with a Caramel Sauce Covered in Milk Chocolate]	http://img.tesco.com/Groceries/pi/730/5010238016730/IDShot_90x90.jpg	Cadbury's Dairy Milk Caramel Stick 4X100ml	1.5	81767213	0.375
5	1.399	CL	75.0				1	75CL	[Rosé French Wine]	http://img.tesco.com/Groceries/pi/175/3500610086175/IDShot_90x90.jpg	J P Chenet Ice Rose 75Cl	5.0	57307927	5.0
6	0.13	G	65.0	True			1	100G	[Bang! Bang! Noodles Bangkok Nice 'N' Spicy Flavour]	http://img.tesco.com/Groceries/pi/812/5023751105812/IDShot_90x90.jpg	Bangbang Noodles Nice & Spicy 65G	0.89	81575282	1.37
