	AverageSellingUnitWeight	ContentsMeasureType	ContentsQuantity	IsNew	IsSpecialOffer	PromotionDescription	UnitOfSale	UnitQuantity	description	image	name	price	tpnb	unitprice
0	0.117	G	18.0		True	Any 2 for £2.50	1	100G	[Deliciously fruity flakes made by drying a blend of apple & mango purees and fruit juices., For great recipe ideas visit our website: www.fruit bowl.com or find us on Facebook, National Geographic Kids, Poster Offer, Collect your stickers on a special poster available in selected editions of National Geographic Kids magazine or get if Free by calling the hotline number below. Two stickers in this pack., Subscription Offer, Fruit Bowl customers can get an amazing 35% off a year's subscription to National Geographic Kids magazine., Call the subscription hotline on 01795 412847, Subscribe online at   ngkids.co.uk/subscribe Promo code NGFRB1, *₤ 26 for 13 issues/12 months. Usual price ₤42.90., Above offers only available in the UK.]	http://img.tesco.com/Groceries/pi/923/5060011814923/IDShot_90x90.jpg	Fruit Bowl Mango Fruit Flake 6 Pack 18G	2.0	81028772	11.12
1	1.196	ML	1000.0		True	Any 2 for £2.00	1	100ML	[Concentrated Low Calorie Strawberry and Kiwi Soft Drink with Barley, with Sweeteners.]	http://img.tesco.com/Groceries/pi/403/5010102107403/IDShot_90x90.jpg	Robinsons Fruit And Barley Strawberry And Kiwi 1L	1.69	50224039	0.169
2	0.452	G	600.0				1	KG	[Suntrail Farms Soft Citrus]	http://img.tesco.com/Groceries/pi/925/0000003265925/IDShot_90x90.jpg	Suntrail Farms Soft Citrus Pack 600G	0.95	80965625	1.59
3	1.2	ML	1000.0		True	Any 2 for £2.00	1	100ML	[Concentrated Low Calorie Summer Fruits Soft Drink with Sweeteners.]	http://img.tesco.com/Groceries/pi/156/5000147030156/IDShot_90x90.jpg	Robinsons Summerfruits Squash No Added Sugar 1L	1.49	51177409	0.149
4	2.15	L	2.0		True	Save 85p Was £1.85 Now £1.00	1	100ML	[Sparkling mixed fruit drink with sugar and sweeteners]	http://img.tesco.com/Groceries/pi/156/5449000042156/IDShot_90x90.jpg	Fanta Fruit Twist 2 Litre Bottle	1.0	56482783	0.05
5	0.291	SNGL	1.0	False			1	EACH	[A moist fruit loaf with sultanas, cherries, currants, lemon and orange peel, Tell everyone how you ate me on Twitter @soreenHQ or facebook.com/soreenHQ]	http://img.tesco.com/Groceries/pi/771/5018735224771/IDShot_90x90.jpg	Soreen Fruity Five Large Loaf	1.2	65922365	1.2
6	1.196	ML	1000.0		True	Any 2 for £2.00	1	100ML	[Concentrated Low Calorie Apple and Pear Soft Drink with Barley, with Sweeteners.]	http://img.tesco.com/Groceries/pi/643/5010102109643/IDShot_90x90.jpg	Robinsons Fruit And Barley Apple And Pear 1L	1.69	58783527	0.169
7	0.456	SNGL	3.0				1	EACH	[Sharon Fruit]	http://img.tesco.com/Groceries/pi/038/0000010097038/IDShot_90x90.jpg	Tesco Sharon Fruit 2 Pack	1.0	51401681	0.333
8	0.133	G	100.0				1	KG	[Pure Fruit Strawberry Yoyos, For a Bear hug visit: www.bearnibbles.co.uk or give us a growl on grrr@bearnibbles.co.uk]	http://img.tesco.com/Groceries/pi/364/5060139430364/IDShot_90x90.jpg	Bear Strawberry Yoyo Multipack 5X20g	2.29	70592948	22.9
9	0.847	SNGL	5.0				1	EACH	[Eat Me Bananas]	http://img.tesco.com/Groceries/pi/875/0000010001875/IDShot_90x90.jpg	Tesco Ripe Bananas 5 Pack	0.8	65728590	0.16
10	0.138	G	100.0	False	True	Any 2 for £2.50	1	KG	[Fun fruity bars, made with apple puree and dried apple blended with the juices of blackcurrant, apple & pear., Visit us at www.fruit bowl.com or find us on Facebook]	http://img.tesco.com/Groceries/pi/055/5060011810055/IDShot_90x90.jpg	Fruit Bowl School Bars Blackcurrant 100G	1.85	55433008	18.5
11	1.196	ML	1000.0		True	Any 2 for £2.00	1	100ML	[Concentrated Low Calorie Pink Grapefruit Soft Drink with Barley, with Sweeteners.]	http://img.tesco.com/Groceries/pi/791/5010102101791/IDShot_90x90.jpg	Robinsons Fruit And Barley Grapefruit 1L	1.69	52464431	0.169
12	0.253	G	252.0		True	Any 2 for £2.00	1	100G	[Fromage Frais with concentrated fruit purees, It is important to have a varied diet as part of a healthy lifestyle. 2 pots contain 100ml of milk and 126 mg of calcium (16% NRV)]	http://img.tesco.com/Groceries/pi/051/3023299624051/IDShot_90x90.jpg	Munch Bunch Fruit Fromage Frais 6X42g	1.25	50704284	0.496
13	0.22	G	180.0		True	Save 79p Was £3.79 Now £3.00	1	100G	[Pure Fruit Yoyos Strawberry, For a Bear hug visit: www.bearnibbles.co.uk or give us a growl on grrr@bearnibbles.co.uk]	http://img.tesco.com/Groceries/pi/545/5060139431545/IDShot_90x90.jpg	Bear Pure Fruit Yoyo Stawberry 9X20g	3.0	78239601	1.67
14	0.098	G	80.0	False	True	Any 3 for £1.25	1	KG	[A selection of apple slices.]	http://img.tesco.com/Groceries/pi/278/0000003255278/IDShot_90x90.jpg	Tesco Apple Snack Pack 80G	0.5	78188770	6.25
15	0.451	KG	0.4				1	KG	[Fruit purée made from apple, apricot, strawberry & banana with vitamin C]	http://img.tesco.com/Groceries/pi/478/5000378998478/IDShot_90x90.jpg	Cow & Gate Apple Apricot And Strawberry Fruit Pot 4X100g 4 Mth+	1.75	50951416	4.38
16	0.138	G	100.0	False	True	Any 2 for £2.50	1	KG	[Fun fruity bars, made with apple puree and dried apple blended with the juices of apple, raspberry & pear, Find us on Facebook and Pinterest]	http://img.tesco.com/Groceries/pi/694/5060011811694/IDShot_90x90.jpg	Fruit Bowl School Bars Raspberry 100G	1.85	64269736	18.5
17	0.338	G	240.0	False		50p off Tesco freshcut fruit, prepped veg or salad	1	KG	[Grape, strawberry, blackberry & blueberry]	http://img.tesco.com/Groceries/pi/476/0000003239476/IDShot_90x90.jpg	Tesco Berry Medley 240G	2.0	74609014	8.34
18	1.023	KG	1.0				3	KG	[Loose, Sweet Easy Peeler]	http://img.tesco.com/Groceries/pi/000/0260540000000/IDShot_90x90.jpg	Tesco Clementine Or Sweet Easy Peeler Loose	2.9	50501472	2.9
19	0.25	SNGL	6.0				1	EACH	[6 Sweet shortcrust pastry cases filled with strawberry jam, apricot jam or blackcurrant flavoured apple jam., Shortcrust pastry with fruity strawberry, apricot & blackcurrant flavoured apple jam]	http://img.tesco.com/Groceries/pi/247/5000119292247/IDShot_90x90.jpg	Tesco Assorted Jam Tarts 6 Pack	0.7	50666662	0.117
20	1.125	ML	1000.0		True	Any 2 for £2.00	1	100ML	[Concentrated Low Calorie Pineapple, Mango and Passion Fruit Soft Drink with Sweeteners.]	http://img.tesco.com/Groceries/pi/324/5010102118324/IDShot_90x90.jpg	Robinsons Mango Pineapple And Passion Fruit 1L	1.49	78303986	0.149
21	0.03	G	25.0		True	Any 5 for £2.00	1	100G	[A mix of sultanas, dried cranberries sweetened with fruit derived syrup and white chocolate coated shortcake biscuit balls., To find out more visit: whitworths.co.uk, Find us on Facebook, Twitter and Instagram]	http://img.tesco.com/Groceries/pi/067/5000234050067/IDShot_90x90.jpg	Whitworths Fruity Biscuit Shot 25G	0.49	77618707	1.96
22	0.333	G	175.0				1	KG	[Broken mandarin segments in light syrup]	http://img.tesco.com/Groceries/pi/799/5010204696799/IDShot_90x90.jpg	Tesco Everyday Value Broken Mandarins Light Syrup 312	0.35	57491880	2.0
23	1.135	ML	1000.0		True	Any 2 for £1.50	1	100ML	[no added sugar peach fruit and barley squash with sweeteners]	http://img.tesco.com/Groceries/pi/773/5054268777773/IDShot_90x90.jpg	Tesco Fruit And Barley No Added Sugar Peach 1Litre	0.89	77244354	0.089
24	0.098	G	80.0		True	Any 3 for £1.25	1	KG	[A selection of apple slices and grapes]	http://img.tesco.com/Groceries/pi/254/0000003255254/IDShot_90x90.jpg	Tesco Apple And Grape Snack Pack 80G	0.5	78188695	6.25
25	1.196	ML	1000.0		True	Any 2 for £2.00	1	100ML	[Concentrated Low Calorie Summer Fruits Soft Drink with Barley, with Sweeteners.]	http://img.tesco.com/Groceries/pi/682/5000147030682/IDShot_90x90.jpg	Robinsons Fruit And Barley Summer Fruits 1L	1.69	52064115	0.169
26	2.133	ML	1600.0				1	100ML	[Low Calorie Apple Soft Drink with Sweeteners, Find out how to get your skills on at fruitshoot.co.uk]	http://img.tesco.com/Groceries/pi/632/5010102107632/IDShot_90x90.jpg	Robinsons Fruit Shoot Apple No Added Sugar 8X200ml	2.98	58244008	0.186
27	0.12	G	100.0		True	Any 2 for £1.00	1	100G	[Grow happy ™, A smooth blend of apple, strawberry, banana & raspberry with added vitamin C.]	http://img.tesco.com/Groceries/pi/600/5000157073600/IDShot_90x90.jpg	Heinz Fruit Pouch Strawberry Raspberry And Banana 100G	0.9	74070581	0.9
28	0.091	G	80.0			50p off Tesco freshcut fruit, prepped veg or salad	1	KG	[Sliced apple, On the go]	http://img.tesco.com/Groceries/pi/240/0000010098240/IDShot_90x90.jpg	Tesco Pink Lady Snack Pack 80G	0.5	65133728	6.25
29	0.128	G	100.0	False			1	KG	[Gummy fruit heart shapes made from apple and strawberry juices from concentrate with sugars, pectin, modified starch and natural flavouring.]	http://img.tesco.com/Groceries/pi/550/5060036011550/IDShot_90x90.jpg	Fruit Factory Fruit Hearts Strawberry 5X20g	1.95	64726075	19.5
30	0.016	G	12.0		True	Any 4 for £2.00	1	100G	[Apples, strawberries & concentrated apple juice puréed and made into wriggly fruit snacks, Visit www.kiddylicious.co.uk for new products and find us on Facebook to hear what other mums and dads think about Kiddylicious.]	http://img.tesco.com/Groceries/pi/007/5060040253007/IDShot_90x90.jpg	Kiddylicious Strawberry Fruit Wriggles 12G	0.6	70690129	5.0
31	0.302	ML	360.0		True	Half Price Was £2.00 Now £1.00	1	100ML	[Strawberry fruit ice and vanilla flavour dairy ice cream in a wafer cone (12%) with chocolate flavour coating (8%), strawberry sauce (5%) and white chocolate pieces (1,5%) on top., www.icecreamjoy.com, Facebook Cornetto]	http://img.tesco.com/Groceries/pi/279/8712100870279/IDShot_90x90.jpg	Cornetto Strawberry Ice Cream Cone 4 X 90Ml	1.0	80845670	0.278
32	0.128	G	125.0	False			1	KG	[Strawberry flavoured sweetened and concentrated fruit pieces in a yogurt flavoured coating]	http://img.tesco.com/Groceries/pi/194/5052109835194/IDShot_90x90.jpg	Tesco Yoghurt Coated Strawberry Fruit Bites 125G	1.3	70473116	10.4
33	0.464	G	500.0				1	KG	[A Mix of Dried Vine Fruit And Candied Citrus Peel, Ideal for eccles cakes and tea loaves]	http://img.tesco.com/Groceries/pi/485/5000119003485/IDShot_90x90.jpg	Tesco Dried Mixed Fruit 500G	1.3	50036193	2.6
34	0.508	G	500.0				1	KG	[Red Seedless Grape]	http://img.tesco.com/Groceries/pi/140/0000010066140/IDShot_90x90.jpg	Tesco Red Seedless Grapes 500G	2.0	58175124	4.0
35	0.75	G	64.0		True	Any 2 for £2.50	1	100G	[Fun peelable fruity snack, made by drying and shaping a blend of apple & strawberry purees and fruit juices., Visit us at www.fruit bowl.com of find us on Facebook]	http://img.tesco.com/Groceries/pi/029/5060011815029/IDShot_90x90.jpg	Fruit Bowl Peeler Strawberry 4X16g	2.0	81029304	3.13
36	0.327	SNGL	6.0				1	EACH	[Shortcrust pastry cases with a Bramley apple filling, a Bramley apple and blackcurrant filling or a cherry filling., #exceedinglygood, @mrkiplingcakes]	http://img.tesco.com/Groceries/pi/769/5000221004769/IDShot_90x90.jpg	Mr Kipling Fruit Pie Selection 6 Pack	1.45	50481822	0.242
37	1.134	SNGL	4.0	False			1	EACH	[Orange pack]	http://img.tesco.com/Groceries/pi/439/0000010005439/IDShot_90x90.jpg	Tesco Emperor Oranges 4 Pack	1.75	66298709	0.438
38	0.019	G	12.0		True	Any 4 for £2.00	1	KG	[Apples & concentrated apple juice puréed and made into wriggly fruit snacks, Visit www.kiddylicious.co.uk for new products and find us on Facebook to hear what other mums and dads think about Kiddylicious.]	http://img.tesco.com/Groceries/pi/038/5060040253038/IDShot_90x90.jpg	Kiddylicious Apple Fruit Wriggles 12G	0.6	70690187	50.0
39	0.402	ML	350.0				1	100ML	[Fruit flavoured ice lollies made with real fruit juice from concentrate, 5 Helter Skelter's]	http://img.tesco.com/Groceries/pi/012/5053947978012/IDShot_90x90.jpg	Tesco Helter Skelters 5 X 70Ml	1.0	71645730	0.286
40	0.458	G	250.0				1	KG	[Tropical fruit salad in light syrup and passion fruit juice.]	http://img.tesco.com/Groceries/pi/635/5052109897635/IDShot_90x90.jpg	Tesco Tropical Fruit Salad In Syrup 425G	0.7	70634480	2.8
41	0.12	G	100.0		True	Any 2 for £1.00	1	100G	[Grow happy ™, A smooth blend of apple & strawberry with added vitamin C.]	http://img.tesco.com/Groceries/pi/624/5000157073624/IDShot_90x90.jpg	Heinz Fruit Pouch Apple And Strawberry 100G	0.9	74070241	0.9
42	0.454	KG	0.4				1	KG	[Puréed apple, banana and mango with ground rice]	http://img.tesco.com/Groceries/pi/735/5051594000735/IDShot_90x90.jpg	Cow & Gate Mangoes Banana Apples And Baby Rice 4X100g	1.75	63705996	4.38
43	0.451	KG	0.4				1	KG	[Fruit purée made from apple & banana with vitamin C]	http://img.tesco.com/Groceries/pi/393/5000378998393/IDShot_90x90.jpg	Cow & Gate Apple And Banana Fruit Pot 4X100g 4 Mth+	1.75	50951474	4.38
44	0.966	ML	1000.0		True	Any 3 for £3.50	1	100ML	[A pasteurised blend of apple, peach, mango & passion fruit juices and purees not from concentrate., 100% Squeezed & Pressed Apple, Peach, Mango & Passion fruit]	http://img.tesco.com/Groceries/pi/238/5052910759238/IDShot_90x90.jpg	Tesco Apple Mango Passion Fruit And Peach Juice Not From Concentrate 1L	1.4	62174275	0.14
45	0.458	G	250.0				1	KG	[Peach slices in grape juice.]	http://img.tesco.com/Groceries/pi/394/5000119105394/IDShot_90x90.jpg	Tesco Peach Slices In Juice 410G	0.55	50366280	2.2
46	0.308	G	250.0				1	KG	[Partially rehydrated dried pitted apricots.]	http://img.tesco.com/Groceries/pi/728/0000010057728/IDShot_90x90.jpg	Tesco Soft Apricots 250G	2.05	50403847	8.2
47	0.141	G	123.0		True	Any 8 for £3.00	1	100G		http://img.tesco.com/Groceries/pi/587/0038900431587/IDShot_90x90.jpg	Dole Tropical Fruit In Tropical Jelly 123G	0.49	67191540	0.398
48	1.1	ML	1000.0		True	Any 4 for £3.50	1	100ML	[Juice drink made from concentrated juices and purees]	http://img.tesco.com/Groceries/pi/864/5053947928864/IDShot_90x90.jpg	Tesco Forest Fruits 1 Litre	1.0	76163693	0.1
49	0.51	SNGL	6.0				1	EACH	[Shortcrust pastry cases with a Bramley apple filling (45%)., It's why his puddings make such a splendid end to cosy meals or lazy lunches., #exceedinglygood @mrkiplingcakes]	http://img.tesco.com/Groceries/pi/338/5000221002338/IDShot_90x90.jpg	Mr Kipling Bramley Apple Pies 6 Pack	1.45	50063880	0.242
50	1.193	G	1050.0		True	Save £1.00 Was £3.00 Now £2.00	1	100G		http://img.tesco.com/Groceries/pi/722/4025500157722/IDShot_90x90.jpg	Muller Light Fruits Yoghurt 6X175g	2.0	50374500	0.191
51	0.789	G	750.0				1	100G	[6 Stabilised Low Fat Sweetened Yogurts   2 x rhubarb, 2 x gooseberry, 2 x blackcurrant, Low Fat Garden Fruits Yogurt 6 Pack]	http://img.tesco.com/Groceries/pi/866/5000462694866/IDShot_90x90.jpg	Tesco Low Fat Garden Fruits Yoghurt 6X125g	1.0	58365585	0.133
52	0.6	G	600.0				1	100G	[Strawberries (14%) in a fruit jelly, sponge, custard and stabilised cream (23%)., Delicious fruit jelly studded with juicy strawberries, topped with sponge, creamy custard and stabilised cream.]	http://img.tesco.com/Groceries/pi/147/5010204374147/IDShot_90x90.jpg	Tesco Strawberry Trifle 600G	2.5	52521174	0.417
53	0.513	G	480.0				1	100G	[Low fat Fruit Yogurt]	http://img.tesco.com/Groceries/pi/029/7613031419029/IDShot_90x90.jpg	Ski Variety Fruit Yoghurt 4X120g	1.0	50303136	0.208
54	0.417	ML	1000.0		True	Any 2 for £1.50	1	100ML	[Concentrated no added sugar orange and barley drink with sweeteners.]	http://img.tesco.com/Groceries/pi/784/5051140777784/IDShot_90x90.jpg	Tesco Fruit And Barley Orange No Added Sugar 1L	0.89	59694208	0.089
55	0.375	SNGL	6.0	False			1	EACH	[6 Deep sweet pastry cases filled with plum and raspberry jam and almond flavour sponge, topped with white fondant icing and a half glacé cherry., Sweet pastry cases filled with jam and almond flavour sponge, topped with soft fondant icing]	http://img.tesco.com/Groceries/pi/446/5052320551446/IDShot_90x90.jpg	Tesco Cherry Bakewell Tarts 6 Pack	0.85	67665308	0.142
56	1.06	G	1000.0				1	KG	[A Mix of Dried Vine Fruit And Candied Citrus Peel, Ideal for eccles cakes and tea loaves]	http://img.tesco.com/Groceries/pi/388/5000119083388/IDShot_90x90.jpg	Tesco Dried Mixed Fruit 1Kg	2.2	50308816	2.2
57	0.034	G	25.0		True	Any 5 for £2.00	1	100G	[A mix of dried cranberries sweetened with fruit derived syrup, flame raisins and white chocolate chunks., To find out more visit: whitworths.co.uk, Find us on Facebook, Twitter and Instagram]	http://img.tesco.com/Groceries/pi/043/5000234050043/IDShot_90x90.jpg	Whitworths Berry White Chocolate Shot 25G	0.49	77618765	1.96
58	0.404	SNGL	1.0				2	EACH	[Loose, Yellow Grapefruit]	http://img.tesco.com/Groceries/pi/000/0223710000000/IDShot_90x90.jpg	Tesco Yellow Grapefruit Each	0.4	50501380	0.4
59	0.568	G	500.0				1	100G	[Flakes of whole grain wheat with added fruit and hazelnuts, fortified with vitamins and iron., Delicious crunchy FLAKES of WHOLE GRAIN WHEAT with DRIED fruit & hazelnuts]	http://img.tesco.com/Groceries/pi/960/5000119485960/IDShot_90x90.jpg	Tesco Fruit And Fibre Cereal 500G	0.99	50853452	0.198
60	1.633	ML	1400.0		True	Save 89p Was £2.39 Now £1.50	1	100ML	[Sugar Free Still Spring Water Drink with Natural Blackcurrant Flavouring with Sweeteners]	http://img.tesco.com/Groceries/pi/439/5010102115439/IDShot_90x90.jpg	Robs Fruit Shoot Hydro Blackcurrant 4X350ml	1.5	67690272	0.107
61	0.1	G	80.0			50p off Tesco freshcut fruit, prepped veg or salad	1	KG	[A selection of apple slices and grapes, On the go]	http://img.tesco.com/Groceries/pi/480/0000010003480/IDShot_90x90.jpg	Tesco Pink Lady And Grapes Snack Pack 80G	0.5	65910195	6.25
62	0.27	G	240.0	False		50p off Tesco freshcut fruit, prepped veg or salad	1	KG	[Kiwi fruit, melon and strawberry.]	http://img.tesco.com/Groceries/pi/242/0000003250242/IDShot_90x90.jpg	Tesco Kiwi, Strawberry And Melon 240G	2.0	77192351	8.34
63	0.492	G	250.0				1	KG	[Sliced peaches in light syrup.]	http://img.tesco.com/Groceries/pi/199/5053947817199/IDShot_90x90.jpg	Tesco Everyday Value Peaches In Light Syrup 410G	0.35	74773688	1.4
64	0.879	SNGL	5.0				1	EACH	[Apples Gala]	http://img.tesco.com/Groceries/pi/659/0000003249659/IDShot_90x90.jpg	Tesco Gala Apple Minimum 5 Pack	1.5	77091188	0.3
65	0.037	G	30.0				1	KG	[Ready to eat dried partially rehydrated pitted apricots]	http://img.tesco.com/Groceries/pi/834/0000010114834/IDShot_90x90.jpg	Tesco Goodness Kids Apricots 30G	0.4	68216046	13.34
66	0.538	G	290.0				1	KG	[Broken ruby red grapefruit segments in light syrup, Everyday Value Broken grapefruit segments in light syrup]	http://img.tesco.com/Groceries/pi/002/5053526877002/IDShot_90x90.jpg	Tesco Everyday Value Ruby Red Grape Fruit Segment 538G	0.54	75980798	1.87
67	1.667	ML	2000.0				1	100ML	[Summer fruits juice drink made with a blend of apple, strawberry and raspberry juices from concentrate., Made using a blend of fruit juices from concentrate]	http://img.tesco.com/Groceries/pi/375/5052003778375/IDShot_90x90.jpg	Tesco Summer Fruits Juice Drink 2L	1.4	64544670	0.07
68	0.799	G	750.0				1	100G	[6 Stabilised Low Fat Sweetened Yogurts   2 x Peach, 2 x Lemon and Lime, 2 x Apricot, Low Fat Sunshine Yogurts 6 Pack 750g]	http://img.tesco.com/Groceries/pi/835/5000462694835/IDShot_90x90.jpg	Tesco Low Fat Sunshine Fruits Yoghurts 6X125g	1.0	58365562	0.133
69	1.196	ML	1000.0		True	Any 2 for £2.00	1	100ML	[Concentrated Low Calorie Tropical Soft Drink with Barley, with Sweeteners.]	http://img.tesco.com/Groceries/pi/636/5010102109636/IDShot_90x90.jpg	Robinsons Fruit And Barley Tropical 1L	1.69	58783746	0.169
70	0.514	SNGL	4.0				1	EACH	[Suntrail Orange pack]	http://img.tesco.com/Groceries/pi/949/0000003265949/IDShot_90x90.jpg	Suntrail Farms Orange Minimum 4 Pack	0.99	80965700	0.248
71	0.1	G	75.0	False			1	KG	[Strawberry Fruit Wheels]	http://img.tesco.com/Groceries/pi/091/5060036015091/IDShot_90x90.jpg	Fruit Factory Fruit Wheels 75G	1.85	74274213	24.67
72	0.409	G	360.0				1	100G	[Apple and banana fruit snack]	http://img.tesco.com/Groceries/pi/224/5051140976224/IDShot_90x90.jpg	Tesco Goodness Apple And Banana Fruit Slurpers 4X90g	1.75	58828516	0.486
73	0.027	G	20.0		True	Any 4 for £2.00	1	KG	[Strawberry & Apple, For a Bear hug visit www.bearnibbles.co.uk or give us a growl on grrr@bearnibbles.co.uk or facebook.com/bearnibbles]	http://img.tesco.com/Groceries/pi/194/5060139431194/IDShot_90x90.jpg	Bear Pure Fruit Paws Dino 20G	0.55	75147772	27.5
74	0.6	G	500.0				1	KG	[Sultanas., No artificial preservatives, flavours or colours.]	http://img.tesco.com/Groceries/pi/617/5050179944617/IDShot_90x90.jpg	Tesco Everyday Value Sultanas 500G	0.89	54793619	1.78
75	0.281	G	240.0		True	Save 40p Was £1.40 Now £1.00	1	100G	[Lemon mouse with Meringue Style sauce, Good to remember, Enjoy Ski® Mousse as part of a varied, balanced diet and healthy lifestyle, www.facebook.com/skiofficial, www.skidairy.co.uk]	http://img.tesco.com/Groceries/pi/971/3023290453971/IDShot_90x90.jpg	Ski Fruit Mousse Lemon Meringue 4X60g	1.0	70949931	0.417
76	0.483	G	350.0	False		50p off Tesco freshcut fruit, prepped veg or salad	1	KG	[Grape, melon, pineapple, strawberry and watermelon., Fruit Platter Grape, Melon, Pineapple, Strawberry & Watermelon]	http://img.tesco.com/Groceries/pi/514/0000003245514/IDShot_90x90.jpg	Tesco Fruit Platter 350G	2.5	76189242	7.15
77	0.116	G	100.0				1	KG	[Pine nut kernels.]	http://img.tesco.com/Groceries/pi/552/5010204370552/IDShot_90x90.jpg	Tesco Wholefoods Pine Nuts 100G	2.8	57047664	28.0
78	0.538	G	290.0	False			1	KG	[Grapefruit segments in grapefruit juice]	http://img.tesco.com/Groceries/pi/noimage.jpg	Tesco Grapefruit Segments In Juice 538G	0.6	50030124	2.07
79	1.083	ML	1000.0		True	Any 2 for £2.50	1	100ML	[Concentrated no added sugar orange, mango & passionfruit high juice drink with sweeteners, High Juice Orange, Mango & Passion Fruit (No Added Sugar)]	http://img.tesco.com/Groceries/pi/032/5052320699032/IDShot_90x90.jpg	Tesco No Added Sugar Hi Juice Orange/Mango And Passion Fruit 1Ltr	1.49	67814945	0.149
80	0.341	ML	270.0				1	100ML	[Water Ice Lollies made with Fruit Juices from Concentrate]	http://img.tesco.com/Groceries/pi/813/5010693602813/IDShot_90x90.jpg	Del Monte Fruitini Fruit Ice Lollies 6 X 45Ml	1.0	67505862	0.37
81	0.492	G	247.0		True	Save 20p Was £1.00 Now 80p	1	KG	[Fruit Cocktail is simply delicious with cream, ice cream or to make the perfect trifle., For delicious recipe ideas visit princes.co.uk]	http://img.tesco.com/Groceries/pi/618/5000232878618/IDShot_90x90.jpg	Princes Fruit Cocktail In Syrup 410G	0.8	71692212	3.24
82	0.294	ML	225.0		True	Any 2 for £3.00	1	100ML	[Orange Fruit Ices made with Concentrated Orange, Grape and Apple Juice]	http://img.tesco.com/Groceries/pi/960/5010693601960/IDShot_90x90.jpg	Del Monte 100% Juice Orange Ice Lollies 3 X 75Ml	2.0	62280448	0.889
83	0.264	G	210.0		True	Save 50p Was £1.50 Now £1.00	1	100G	[Fruit Pastilles, Visit us at www.rowntrees.co.uk.]	http://img.tesco.com/Groceries/pi/982/7613033486982/IDShot_90x90.jpg	Rowntrees Fruit Pastilles 4X52g	1.0	60663696	0.476
84	0.965	SNGL	6.0	False			1	EACH	[Small Bananas]	http://img.tesco.com/Groceries/pi/416/0000003251416/IDShot_90x90.jpg	Tesco Small Bananas 6 Pack	0.9	77427870	0.15
85	0.457	G	40.0				1	KG	[Dried mango., Tropical taste]	http://img.tesco.com/Groceries/pi/510/0000010115510/IDShot_90x90.jpg	Tesco Dried Mango Snack Pack 40G	1.0	68265396	25.0
86	0.401	SNGL	6.0	False			1	EACH	[6 Teacakes., 6 Teacakes.]	http://img.tesco.com/Groceries/pi/933/5000436865933/IDShot_90x90.jpg	Tesco 6 Fruit Teacakes	1.0	54921855	0.167
87	0.157	G	200.0				1	KG	[Almond kernels.]	http://img.tesco.com/Groceries/pi/219/0000010001219/IDShot_90x90.jpg	Tesco Almonds 200G	2.3	57046855	11.5
88	0.75	G	64.0	False	True	Any 2 for £2.50	1	100G	[Fun peelable fruity snack, made by drying and shaping a blend of apple & blackcurrant purees and fruit juices., Visit us at www.fruit bowl.com or find us on Facebook, National Geographic Kids, Free animal stickers inside]	http://img.tesco.com/Groceries/pi/036/5060011815036/IDShot_90x90.jpg	Fruit Bowl Peeler Blackcurrant 4X16g	2.0	81035106	3.13
89	0.998	ML	800.0		True	Save 50p Was £2.00 Now £1.50	1	100ML	[Still Apple and Blackcurrant Juice Drink]	http://img.tesco.com/Groceries/pi/988/5010102112988/IDShot_90x90.jpg	Robinsons Fruit Shoot Apple Blackcurrant 4X200ml	1.5	65905196	0.188
90	0.198	SNGL	6.0				1	EACH	[6 Sweet shortcrust pastry cases filled with Bramley apple filling, topped with sugar., Made with British Bramley apples.]	http://img.tesco.com/Groceries/pi/618/5018374188618/IDShot_90x90.jpg	Tesco Bramley Apple Pies 6 Pack	0.85	51452026	0.142
91	0.082	G	60.0				1	KG	[Partially rehydrated pitted dried apricots.]	http://img.tesco.com/Groceries/pi/981/0000003254981/IDShot_90x90.jpg	Tesco Dried Apricots 60G	1.0	68217055	16.67
92	1.333	ML	1000.0		True	Any 2 for £2.50	1	100ML	[Concentrated orange high juice drink., Fruit 50% juice]	http://img.tesco.com/Groceries/pi/174/5000119648174/IDShot_90x90.jpg	Tesco High Juice Orange Squash 1L	1.49	50934719	0.149
93	0.308	G	275.0			50p off Tesco freshcut fruit, prepped veg or salad	1	KG	[Mango chunks.]	http://img.tesco.com/Groceries/pi/545/0000003245545/IDShot_90x90.jpg	Tesco Mango 275G	2.0	76189403	7.28
94	0.12	G	115.0	False			1	100G	[Mixed fruit flavour jelly, vanilla flavour custard, stabilised whipped cream, sponge and strawberries., Mixed fruit flavour jelly, vanilla flavour custard, stabilised whipped cream, sponge and strawberries.]	http://img.tesco.com/Groceries/pi/186/5050179879186/IDShot_90x90.jpg	Tesco Everyday Value Strawberry Trifle 115G	0.4	55765652	0.348
95	0.114	G	100.0				1	KG	[Dried mango.]	http://img.tesco.com/Groceries/pi/819/0000010067819/IDShot_90x90.jpg	Tesco Dried Mango 100G	1.5	59421454	15.0
96	11.22	ML	4400.0				1	LITRE	[Cider with blackcurrant and blackberry juices and flavours. Contains sugars and sweetener.]	http://img.tesco.com/Groceries/pi/086/5035766044086/IDShot_90x90.jpg	Strongbow Dark Fruit Cider 10X440ml	10.0	74286971	2.28
