	AverageSellingUnitWeight	ContentsMeasureType	ContentsQuantity	IsNew	IsSpecialOffer	PromotionDescription	UnitOfSale	UnitQuantity	description	image	name	price	tpnb	unitprice
0	0.148	G	110.0		True	Save 49p Was 99p Now 50p	1	KG	[Pasta tubes in a delicious chicken and mushroom flavour sauce.]	http://img.tesco.com/Groceries/pi/266/5000354405266/IDShot_90x90.jpg	Batch Pasta 'N' Sauce Chicken And Mushroom 122G	0.5	50673123	4.55
1	0.044	G	35.0	False	True	Any 4 for £2.00	1	100G	[A four cheese sauce mix with emmental, stilton, mozzarella and parmesan, For more information visit www.colmans.co.uk]	http://img.tesco.com/Groceries/pi/293/5000147027293/IDShot_90x90.jpg	Colmans Four Cheese Sauce Mix 35G	0.8	51659859	2.29
2	0.383	G	195.0		True	Half Price Was £1.45 Now 72p	1	100G	[For simple cooking instructions please visit us at www.sharwoods.com and search for this product.]	http://img.tesco.com/Groceries/pi/664/5000354203664/IDShot_90x90.jpg	Sharwoods Stir Fry Hoi Sin And Spring Onion Sauce 195G	0.72	56922131	0.369
3	0.5	G	420.0				1	KG	[Baked beans in tomato sauce.]	http://img.tesco.com/Groceries/pi/930/5018374350930/IDShot_90x90.jpg	Tesco Baked Beans In Tomato Sauce 420G	0.32	50020453	0.762
4	0.728	G	450.0		True	Save 78p Was £1.78 Now £1.00	1	100G	[Madras sauce. A tomato based sauce with chilli and cumin., For more recipe ideas visit: www.pataks.com]	http://img.tesco.com/Groceries/pi/055/5011308505055/IDShot_90x90.jpg	Pataks Madras Sauce 450G	1.0	53686276	0.222
5	0.5	G	500.0	False			1	100G	[Spicy tomato sauce for pasta with mixed peppers and dried chilli.]	http://img.tesco.com/Groceries/pi/324/5000462121324/IDShot_90x90.jpg	Tesco Spicy Pepper Pasta Sauce 500G	0.79	55030963	0.158
6	0.181	G	180.0		True	1 x Vegetable, 1 x Sauce and 1 x Noodle or Rice for £3	1	KG	[A sweet stir fry sauce made with soy sauce, ginger and lime juice, Chow mein stir fry sauce with soy sauce, ginger & lime juice]	http://img.tesco.com/Groceries/pi/355/0000003264355/IDShot_90x90.jpg	Tesco Chow Mein Stir Fry Sauce 180G	1.0	80281420	5.56
7	0.438	G	190.0				1	100G	[Classic Basil Pesto., Visit sacla.co.uk for recipe ideas.]	http://img.tesco.com/Groceries/pi/109/8001060375109/IDShot_90x90.jpg	Sacla Classic Basil Pesto 190G	2.3	50771681	1.22
8	0.89	G	700.0		True	Save 29p Was £2.29 Now £2.00	1	100G	[Tomato Ketchup., GROWN NOT MADE*, It's our sun ripened tomatoes, along with our passion & knowledge that give our recipe its unique flavour., Grown not made..., No other tomato ketchup tastes quite like it.]	http://img.tesco.com/Groceries/pi/250/0000050457250/IDShot_90x90.jpg	Heinz Top Down Squeezy Tomato Ketchup Sauce 700G	2.0	50174648	0.286
9	0.137	G	108.0		True	Save 49p Was 99p Now 50p	1	KG	[Macaroni pasta in a sumptuous cheese sauce.]	http://img.tesco.com/Groceries/pi/665/5000175412665/IDShot_90x90.jpg	Batchelors Pasta 'N' Sauce Macaroni Cheese 108G	0.5	50845583	4.63
10	0.763	G	500.0		True	Any 2 for £3.00	1	100G	[Intense Tomato Sauce., Have you had your DOLMIO day? What did you think?, Let us know  The DOLMIO family loves to talk.]	http://img.tesco.com/Groceries/pi/826/4002359634826/IDShot_90x90.jpg	Dolmio Bolognese Onion And Garlic Pasta Sauce 500G	1.79	51087907	0.358
11	0.52	ML	250.0				1	100ML	[A ready to use mint condiment sauce., For more information please visit www.colmans.co.uk]	http://img.tesco.com/Groceries/pi/921/5000147032921/IDShot_90x90.jpg	Colman's Classic Mint Sauce 250Ml	1.45	51226145	0.58
12	0.22	G	220.0				1	KG	[Baked beans in tomato sauce.]	http://img.tesco.com/Groceries/pi/467/5000119001467/IDShot_90x90.jpg	Tesco Baked Beans In Tomato Sauce 220G	0.25	50020430	1.14
13	0.181	G	180.0		True	1 x Vegetable, 1 x Sauce and 1 x Noodle or Rice for £3	1	KG	[A Stir fry sauce with Chinese blackbeans, soy sauce & roasted garlic, Black Bean stir fry with soy sauce and roasted garlic]	http://img.tesco.com/Groceries/pi/348/0000003264348/IDShot_90x90.jpg	Tesco Black Bean Stir Fry Sauce 180G	1.0	80281408	5.56
14	0.72	G	420.0				1	100G		http://img.tesco.com/Groceries/pi/695/5000354203695/IDShot_90x90.jpg	Sharwoods Butter Chicken 420G	1.75	73470800	0.417
15	0.45	G	300.0				1	100G	[Pizza Topping Tomato Sauce with Herbs]	http://img.tesco.com/Groceries/pi/115/5000232816115/IDShot_90x90.jpg	Napolina Pizza Topping Tomato And Basil 300G	1.2	51356716	0.4
16	0.325	G	325.0				1	100G		http://img.tesco.com/Groceries/pi/101/5010067306101/IDShot_90x90.jpg	Askeys Treat Strawberry Sauce 325G	1.3	55382972	0.4
17	0.158	G	120.0	False			1	100G	[A Thai style stir fry sauce with spices, roasted peanuts and shallots, An Oriental blend of aromatic spices, peanuts and shallots. Great with chicken and spring vegetables.]	http://img.tesco.com/Groceries/pi/277/5052910596277/IDShot_90x90.jpg	Tesco Satay Stir Fry Sauce 120G	0.5	73191462	0.417
18	0.66	G	500.0		True	Save 50p Was £1.70 Now £1.20	1	100G	[A Tomato Based Sauce for Chicken with Peppers, Olive Oil and Thyme., For more amazing inspiration and ideas for delicious chicken dishes come and find us at: www.chickentonight.co.uk, facebook.com/chickentonightuk, twitter.com/chickentonightu, Or email us at: contactus@chickentonight.co.uk]	http://img.tesco.com/Groceries/pi/477/5050665016477/IDShot_90x90.jpg	Chicken Tonight Spanish Chicken Sauce 500G	1.2	51623752	0.24
19	0.383	G	195.0		True	Half Price Was £1.45 Now 72p	1	100G	[For simple cooking instructions please visit us at www.sharwoods.com and search for this product.]	http://img.tesco.com/Groceries/pi/682/0000050197682/IDShot_90x90.jpg	Sharwoods Stir Fry Black Bean Sauce 195G	0.72	56907455	0.369
20	0.267	G	120.0		True	Save 15p Was 65p Now 50p	1	100G	[A Spicy Tomato-based Stir Fry Sauce with Rice Vinegar and Chilli., Facebook/bluedragonfans]	http://img.tesco.com/Groceries/pi/261/5010338014261/IDShot_90x90.jpg	Blue Dragon Szechuan Tomato Stir Fry Sauce 120G	0.5	52702473	0.417
21	1.05	G	660.0	False	True	Half Price Was £2.79 Now £1.39	1	100G	[Tomato & Basil Sauce, For recipe ideas and inspiration visit www.loydgrossmansauces.co.uk]	http://img.tesco.com/Groceries/pi/645/5000354154645/IDShot_90x90.jpg	Loyd Grossman Tomato And Basil Pasta Sauce 660G	1.39	55705344	0.211
22	0.567	G	340.0				1	100G	[Tomato and Mascarpone pasta sauce., TRADITONAL RECIPE   WITH MASCARPONE FROM LOMBARDY FOR AN AUTHENTIC TASTE OF ITALY]	http://img.tesco.com/Groceries/pi/268/5051898312268/IDShot_90x90.jpg	Tesco Finest Tomato Mascarpone Pasta Sauce 340G	1.4	63554740	0.412
23	0.737	G	450.0		True	Half Price Was £1.79 Now 89p	1	100G	[Spicy sauce with beans & chillies, Spicy sauce with beans & chillies]	http://img.tesco.com/Groceries/pi/642/4002359001642/IDShot_90x90.jpg	Uncle Ben's Hot Chilli Sauce 450G	0.89	54323123	0.198
24	2.05	G	1680.0				1	KG	[Baked beans in tomato sauce.]	http://img.tesco.com/Groceries/pi/235/5031021945235/IDShot_90x90.jpg	Tesco Baked Beans In Tomato Sauce 420G X 4 Pack	0.99	50549611	0.589
25	0.317	G	190.0				1	100G	[Red pesto made with sundried tomatoes, basil, cheeses, cashew nuts and pine nuts.]	http://img.tesco.com/Groceries/pi/261/5052004706261/IDShot_90x90.jpg	Tesco Classic Red Pesto 190G	1.0	65885258	0.526
26	0.65	G	350.0		True	Any 2 for £3.00	1	100G	[Tikka Masala Sauce, For recipe ideas and inspiration visit www.loydgrossmansauces.co.uk]	http://img.tesco.com/Groceries/pi/589/5000354159589/IDShot_90x90.jpg	Loyd Grossman Tikka Masala Sauce 350G	2.09	56774858	0.597
27	0.575	G	500.0				1	100G	[A creamy sauce made with mature Cheddar cheese., Tesco Cheese Sauce 500g]	http://img.tesco.com/Groceries/pi/207/5054775226207/IDShot_90x90.jpg	Tesco Cheese Sauce 500G	2.0	76814373	0.4
28	1.072	G	750.0				1	100G	[Smooth tomato sauce, Have you had your DOLMIO day?, What did you think? Let us know, The DOLMIO family loves to talk.]	http://img.tesco.com/Groceries/pi/841/4002359004841/IDShot_90x90.jpg	Dolmio Bolognese Smooth Tomato Pasta Sauce 750G	2.8	79659920	0.373
29	0.518	G	465.0				1	100G	[Classic Woodsmoke Flavour BBQ Sauce]	http://img.tesco.com/Groceries/pi/371/5000111047371/IDShot_90x90.jpg	Hp Bbq Classic Woodsmoke Sauce 465G	1.99	67609716	0.428
30	0.404	G	400.0		True	Save 25p Was 75p Now 50p	1	KG	[Yummy pasta with a juicy tomato sauce., Heinz Spaghetti Hoops in tomato sauce., How many hoops can you hoop on your fork?]	http://img.tesco.com/Groceries/pi/899/5000157006899/IDShot_90x90.jpg	Heinz Spaghetti Hoops In Tomato Sauce 400G	0.5	50756233	1.25
31	0.738	G	420.0				1	100G		http://img.tesco.com/Groceries/pi/943/5000197156943/IDShot_90x90.jpg	Sharwoods Bhuna Medium Sauce 420G	1.75	50380538	0.417
32	0.873	G	500.0		True	Any 2 for £3.00	1	100G	[Chunky Tomato Sauce., Have you had your DOLMIO day?, What did you think? Let us know, The DOLMIO family loves to talk.]	http://img.tesco.com/Groceries/pi/727/4002359634727/IDShot_90x90.jpg	Dolmio Bolognese Chunky Mushroom Pasta Sauce 500G	1.79	52990320	0.358
33	0.158	ML	150.0				1	100ML	[Fish Sauce]	http://img.tesco.com/Groceries/pi/195/5010338205195/IDShot_90x90.jpg	Blue Dragon Fish Sauce 150Ml	1.68	71302854	1.12
34	0.66	G	500.0		True	Save 50p Was £1.70 Now £1.20	1	100G	[A Tangy and Sweet Cooking Sauce for Chicken with Carrots, Onions, Dijon Mustard and Honey., For more amazing inspiration and ideas for delicious chicken dishes come and find us at: www.chickentonight.uk, facebook.com/chickentonightuk, twitter.com/chickentonightuk]	http://img.tesco.com/Groceries/pi/439/5050665016439/IDShot_90x90.jpg	Chicken Tonight Honey And Mustard Sauce 500G	1.2	51623769	0.24
35	0.5	G	500.0	False			1	100G	[Tomato sauce with mushrooms]	http://img.tesco.com/Groceries/pi/027/5000462121027/IDShot_90x90.jpg	Tesco Mushroom Pasta Sauce 500G	0.79	50923669	0.158
36	0.17	G	150.0		True	Any 2 for £2.50	1	100G	[Creamy tomato sauce, Creamy tomato sauce]	http://img.tesco.com/Groceries/pi/473/5010034001473/IDShot_90x90.jpg	My Dolmio Creamy Tomato Sauce 150G	1.5	58753673	1.0
37	0.648	G	600.0		True	Save 49p Was £2.49 Now £2.00	1	100G	[Sauce, The Original & The Best., HP BROWN SAUCE., HP Sauce, the original brown sauce which since 1899 has set the standard for quality., Everyone's favourite, this legendary and uniquely distinctive sauce is the result of our dedication to sourcing the highest quality ingredients and using a closely guarded secret recipe., BY APPOINTMENT TO HER MAJESTY THE QUEEN, PURVEYORS OF HEINZ PRODUCTS, H.J. HEINZ FOODS UK LTD., HAYES, MIDDX.]	http://img.tesco.com/Groceries/pi/517/5000111047517/IDShot_90x90.jpg	Hp Sauce 600G	2.0	76534099	0.333
38	0.767	G	750.0				1	100G	[Intense Tomato Sauce., Have you had your DOLMIO day? What did you think?, Let us know  The DOLMIO family loves to talk.]	http://img.tesco.com/Groceries/pi/685/4002359642685/IDShot_90x90.jpg	Dolmio Bolognese Onion And Garlic Pasta Sauce 750G	2.8	51088031	0.373
39	0.467	ML	250.0				1	100ML	[Dark Soy Sauce, For more recipe ideas visit: Amoy.co.uk]	http://img.tesco.com/Groceries/pi/219/5000111044219/IDShot_90x90.jpg	Amoy Dark Soy Sauce 250Ml	2.09	57461547	0.836
40	0.833	G	500.0				1	100G	[A tasty sauce for Chilli with tomatoes, red kidney beans and onion.]	http://img.tesco.com/Groceries/pi/491/5000175411491/IDShot_90x90.jpg	Homepride Jar Chilli Cook In Sauce 500G	1.59	50398005	0.318
41	0.645	G	570.0				1	100G	[Tomato Ketchup., GROWN NOT MADE*, It's our sun ripened tomatoes, along with our passion & knowledge that give our recipe its unique flavour., Grown not made..., No other tomato ketchup tastes quite like it.]	http://img.tesco.com/Groceries/pi/212/0000050457212/IDShot_90x90.jpg	Heinz Top Down Squeezy Tomato Ketchup Sauce 570G	2.0	58085708	0.351
42	0.181	G	180.0	False	True	1 x Vegetable, 1 x Sauce and 1 x Noodle or Rice for £3	1	KG	[A stir fry sauce containing coconut, chilli and lemongrass, Stir fry Sauce with Coriander & Lime Leaf]	http://img.tesco.com/Groceries/pi/386/0000003264386/IDShot_90x90.jpg	Tesco Coconut And Lemon Grass Stir Fry Sauce 180G	1.0	80281558	5.56
43	0.285	G	200.0				1	100G	[Tomato sauce with herbs.]	http://img.tesco.com/Groceries/pi/noimage.jpg	Tesco Tomato And Herb Pizza Topper 200G	0.75	73503481	0.375
44	0.383	G	195.0		True	Half Price Was £1.45 Now 72p	1	100G	[Light and zingy with a touch of ginger, For simple cooking instructions please visit us at www.sharwoods.com and search for this product.]	http://img.tesco.com/Groceries/pi/729/0000050197729/IDShot_90x90.jpg	Sharwoods Stir Fry Sweet And Sour Sauce 195G	0.72	56922217	0.369
45	0.515	G	500.0	False			1	100G	[A creamy tomato & mascarpone cheese sauce, A creamy tomato & mascarpone cheese pasta sauce]	http://img.tesco.com/Groceries/pi/noimage.jpg	Tesco Tomato Mascarpone Pasta Sauce 500G	0.79	73503348	0.158
46	0.204	G	205.0				1	KG	[Yummy pasta with a juicy tomato sauce., Heinz Spaghetti Hoops in Tomato Sauce.]	http://img.tesco.com/Groceries/pi/954/5000157024954/IDShot_90x90.jpg	Heinz Spaghetti Hoops In Tomato Sauce 205G	0.55	50021037	2.69
47	0.313	G	300.0				1	100G	[Cheese Sauce Granules, Find us on facebook/AahBisto]	http://img.tesco.com/Groceries/pi/887/5019989101887/IDShot_90x90.jpg	Bisto Granules Cheese 300G	1.85	78459006	0.617
48	0.383	L	0.15				1	100ML	[A savoury sauce with the natural sweetness of real oyster, For more delicious meal ideas visit www.sharwoods.com]	http://img.tesco.com/Groceries/pi/816/5000197577816/IDShot_90x90.jpg	Sharwoods Real Oyster Sauce 150Ml	1.89	52702657	1.26
49	0.833	G	500.0		True	Half Price Was £1.59 Now 79p	1	100G	[A creamy Pasta Bake sauce for tuna with tomato, onion and basil.]	http://img.tesco.com/Groceries/pi/096/5000175414096/IDShot_90x90.jpg	Homepride Pasta Bake Tuna 500G	0.79	58705604	0.158
50	0.556	G	285.0	False			1	100G	[A savoury dip with yellow bean sauce, five spice and toasted sesame oil., A rich, savoury blend of yellow bean sauce, five spice and nutty toasted sesame oil.]	http://img.tesco.com/Groceries/pi/976/5054269746976/IDShot_90x90.jpg	Tesco Hoisin Sauce 285G	1.0	79677247	0.351
51	0.22	ML	220.0				1	100ML	[Creamy Sauce with Taste of Mustard and Dill.]	http://img.tesco.com/Groceries/pi/471/0000050157471/IDShot_90x90.jpg	Heinz Burger Sauce 220Ml	1.5	72069419	0.682
52	0.135	G	120.0				1	100G	[Sardines in tomato sauce]	http://img.tesco.com/Groceries/pi/237/5018374363237/IDShot_90x90.jpg	Tesco Sardines In Tomato Sauce 120G	0.4	51686170	0.333
53	0.585	KG	0.56				1	KG	[4 Cod Steaks in Butter Sauce]	http://img.tesco.com/Groceries/pi/109/5000205035109/IDShot_90x90.jpg	Youngs 4 Cod Steaks In Butter Sauce 560G	3.0	51006417	5.36
54	0.625	G	450.0		True	Save 78p Was £1.78 Now £1.00	1	100G	[Butter chicken sauce. A tomato and butter based sauce with fenugreek & green cardamom., For more recipe ideas visit: www.pataks.com]	http://img.tesco.com/Groceries/pi/062/5011308505062/IDShot_90x90.jpg	Pataks Butter Chicken Cooking Sauce 450G	1.0	66317487	0.222
55	0.243	G	350.0				1	100G	[A tomato sauce with chargrilled vegetables, basil and oregano., Tesco Chargrilled Vegetable Sauce 350g]	http://img.tesco.com/Groceries/pi/415/5051277894415/IDShot_90x90.jpg	Tesco Chargrilled Vegetable Sauce 350G	1.35	60591446	0.386
56	0.795	G	450.0				1	100G	[Sweet & Sour sauce, Sweet & Sour sauce]	http://img.tesco.com/Groceries/pi/468/4002359001468/IDShot_90x90.jpg	Uncle Ben's Sweet And Sour Sauce 450G	1.79	53398594	0.398
57	0.935	ML	500.0				1	100ML	[Premium Light Soy Sauce]	http://img.tesco.com/Groceries/pi/396/0078895126396/IDShot_90x90.jpg	Lee Kum Kee Premium Light Soy Sauce 500Ml	1.4	73339082	0.28
58	1.075	G	750.0				1	100G	[Chunky Tomato Sauce., Have you had your DOLMIO day?, What did you think?, Let us know  The DOLMIO family loves to talk.]	http://img.tesco.com/Groceries/pi/586/4002359642586/IDShot_90x90.jpg	Dolmio Bolognese Chunky Mushroom Pasta Sauce 750G	2.8	50414212	0.373
59	1.075	G	750.0				1	100G	[Tomato sauce for lasagne., Have you had your DOLMIO day? What did you think?, Let us know  The DOLMIO family loves to talk.]	http://img.tesco.com/Groceries/pi/772/4002359647772/IDShot_90x90.jpg	Dolmio Tomato Red Lasagne Sauce 750G	2.8	58706062	0.373
60	0.783	G	500.0		True	Any 2 for £4.00	1	100G	[Organic Tomato and Basil Pasta Sauce, Seeds of Change donates 1% of sales to the research and promotion of biodiversity and sustainable organic practices.]	http://img.tesco.com/Groceries/pi/198/4002359645198/IDShot_90x90.jpg	Seeds Of Change Organic Tomato And Basil Sauce 500G	2.4	57735218	0.48
61	0.637	G	400.0		True	Half Price Was £2.00 Now £1.00	1	100G	[Sauce for Bolognese]	http://img.tesco.com/Groceries/pi/088/8076809569088/IDShot_90x90.jpg	Barilla Bolognese Sauce 400G	1.0	78254703	0.25
62	0.172	G	150.0		True	Any 2 for £2.50	1	100G	[Tomato sauce with meatballs, Tomato sauce with meatballs]	http://img.tesco.com/Groceries/pi/497/5010034001497/IDShot_90x90.jpg	My Dolmio Meatball Sauce 150G	1.5	58753650	1.0
63	0.515	G	500.0				1	100G	[A sweet and sour cooking sauce with pineapple, carrot and red peppers and green peppers, A fruity Chinese style sauce with pineapple, carrots, and red and green peppers]	http://img.tesco.com/Groceries/pi/noimage.jpg	Tesco Sweet And Sour Sauce 500G	0.79	71304610	0.158
64	0.267	G	120.0		True	Save 15p Was 65p Now 50p	1	100G	[A Chinese-style Stir Fry Sauce with Tomato Paste, Rice Vinegar, Pineapple Juice and Ginger., Facebook bluedragonfans]	http://img.tesco.com/Groceries/pi/131/5010338014131/IDShot_90x90.jpg	Blue Dragon Sweet And Sour Stir Fry Sauce 120G	0.5	52702444	0.417
65	0.66	G	500.0		True	Save 50p Was £1.70 Now £1.20	1	100G	[A Creamy Mushroom Sauce for Chicken with Mushrooms, Cream, Onions and Parsley., For more amazing inspiration and ideas for delicious chicken dishes come and find us at:, wwww.chickentonight.co.uk, facebook.com/chickentonightuk, twitter.com/chickentonightu, Or email us at: contactus@chickentonight.co.uk]	http://img.tesco.com/Groceries/pi/453/5050665016453/IDShot_90x90.jpg	Chicken Tonight Creamy Mushroom Sauce 500G	1.2	51623746	0.24
66	0.346	G	320.0	False			1	100G	[Brown sauce.]	http://img.tesco.com/Groceries/pi/034/5054775426034/IDShot_90x90.jpg	Tesco Brown Sauce 330G	0.69	67641607	0.216
67	0.35	G	190.0	False			1	100G	[Reduced fat Italian green pesto made with basil, Grana Padano cheese, cashew nuts and pine nuts., Reduced fat Italian green pesto made with basil, Grana Padano cheese, cashew nuts and pine nuts.]	http://img.tesco.com/Groceries/pi/189/5052909736189/IDShot_90x90.jpg	Tesco Reduced Fat Green Pesto 190G	1.0	72021551	0.526
68	0.66	G	500.0		True	Save 50p Was £1.70 Now £1.20	1	100G	[A Creamy Sauce for Chicken with White Wine, Carrots, Mushroom and Chives., For more amazing inspiration and ideas for delicious chicken dishes come and find us at: www.chickentonight.co.uk, facebook.com/chickentonightuk, twitter.com/chickentonightu]	http://img.tesco.com/Groceries/pi/491/5050665016491/IDShot_90x90.jpg	Chicken Tonight Country French Sauce 500G	1.2	51623723	0.24
69	0.4	G	400.0				1	KG	[Beef ravioli in tomato and minced beef sauce]	http://img.tesco.com/Groceries/pi/924/5018374014924/IDShot_90x90.jpg	Tesco Beef Ravioli In Tomato And Beef Sauce 400G	0.4	51012847	1.0
70	0.469	G	395.0				1	KG	[Pork and bacon meatballs in tomato sauce, Pork and Bacon Meatballs in Tomato Sauce]	http://img.tesco.com/Groceries/pi/827/5054402250827/IDShot_90x90.jpg	Tesco Meatballs In Tomato Sauce 395G	0.6	70964624	1.52
71	0.284	G	220.0				1	KG	[Baked beans in tomato sauce with reduced sugar and salt]	http://img.tesco.com/Groceries/pi/393/5053526490393/IDShot_90x90.jpg	Tesco Healthy Living Baked Beans In Tomato Sauce 220G	0.25	75435926	1.14
72	0.534	G	350.0		True	Any 2 for £3.00	1	100G	[Korma Curry Sauce, For recipe ideas and inspiration visit www.loydgrossmansauces.co.uk]	http://img.tesco.com/Groceries/pi/558/5000354159558/IDShot_90x90.jpg	Loyd Grossman Korma Sauce 350G	2.09	56774893	0.597
73	0.763	G	500.0		True	Any 2 for £3.00	1	100G	[Creamy tomato sauce., Have you had your DOLMIO® day? What did you think?, Let us know  The DOLMIO® family loves to talk.]	http://img.tesco.com/Groceries/pi/330/4002359630330/IDShot_90x90.jpg	Dolmio Pasta Bake Creamy Tomato 500G	1.75	52990337	0.35
74	0.708	G	500.0				1	100G	[Hot chilli sauce with kidney beans, onions and red peppper.]	http://img.tesco.com/Groceries/pi/noimage.jpg	Tesco Hot Chilli Sauce 500G	0.79	53617478	0.158
75	251.319	ML	250.0				1	100ML	[A ready to use apple condiment sauce., For more information please visit www.colmans.co.uk]	http://img.tesco.com/Groceries/pi/983/5000147032983/IDShot_90x90.jpg	Colmans Bramley Apple Sauce 250Ml	1.45	51226957	0.58
76	0.52	ML	250.0				1	100ML	[A ready to use hot horseradish condiment sauce., For more information please visit www.colmans.co.uk]	http://img.tesco.com/Groceries/pi/333/5000118048333/IDShot_90x90.jpg	Colmans Horseradish Sauce 250Ml	1.45	51226744	0.58
77	0.585	G	560.0				1	KG	[4 Cod steaks in Parsley Sauce]	http://img.tesco.com/Groceries/pi/123/5000205035123/IDShot_90x90.jpg	Youngs 4 Cod Steaks In Parsley Sauce 560G	3.0	51006377	5.36
78	0.738	G	420.0				1	100G		http://img.tesco.com/Groceries/pi/875/5000197156875/IDShot_90x90.jpg	Sharwoods Spicy Tikka Masala Medium Hot Sauce 420G	1.75	55102274	0.417
79	0.313	G	280.0		True	Any 3 for 2 Cheapest Product Free	1	KG	[Cod fillets with a tomato and rosemary sauce., For more, visit birdseye.co.uk]	http://img.tesco.com/Groceries/pi/649/5000116105649/IDShot_90x90.jpg	Birds Eye Inspirations 2 Cod Fillets Tomato Rosemary Sauce 280G	4.0	70587045	14.29
80	0.783	G	500.0		True	Any 2 for £4.00	1	100G	[Organic Classic Bolognese Pasta Sauce, Seeds of Change donates 1% of sales to the research and promotion of biodiversity and sustainable organic practices.]	http://img.tesco.com/Groceries/pi/181/4002359645181/IDShot_90x90.jpg	Seeds Of Change Organic Bolognese Sauce 500G	2.4	55214268	0.48
81	1.05	G	660.0	False	True	Half Price Was £2.79 Now £1.39	1	100G	[Tomato & Chilli Sauce, For recipe ideas and inspiration visit www.loydgrossmansauces.co.uk]	http://img.tesco.com/Groceries/pi/700/5000354156700/IDShot_90x90.jpg	Loyd Grossman Tomato And Chilli Pasta Sauce 660G	1.39	51087619	0.211
82	0.383	ML	285.0		True	Save 99p Was £1.99 Now £1.00	1	100ML	[Thai Sweet Chilli Sauce, For more information and recipe ideas, visit our website www.enconasauces.co.uk, www.facebook.com/enconasauces]	http://img.tesco.com/Groceries/pi/373/5012389670373/IDShot_90x90.jpg	Encona Thai Sweet Chilli Sauce 285Ml	1.0	51197777	0.351
83	0.451	G	400.0		True	Any 2 for £1.50	1	KG	[Heinz Beef Ravioli in tomato sauce.]	http://img.tesco.com/Groceries/pi/750/5000157068750/IDShot_90x90.jpg	Heinz Ravioli In Tomato Sauce 400G	1.07	50021325	2.68
84	0.201	G	150.0		True	Any 2 for £2.50	1	100G	[Carbonara sauce., Have you had your DOLMIO® day? What did you think?, Let us know  The DOLMIO® family loves to talk.]	http://img.tesco.com/Groceries/pi/667/4002359640667/IDShot_90x90.jpg	Dolmio Express Carbonara Sauce 150G Pouch	1.5	56540254	1.0
85	0.597	G	350.0	False	True	Half Price Was £2.00 Now £1.00	1	100G	[Tomato & Smoked Bacon Sauce, For recipe ideas and inspiration visit www.loydgrossmansauces.co.uk]	http://img.tesco.com/Groceries/pi/458/5000183505458/IDShot_90x90.jpg	Loyd Grossman Smoky Bacon Pasta Sauce 350G	1.0	55115063	0.286
86	0.738	G	420.0				1	100G		http://img.tesco.com/Groceries/pi/929/5000197156929/IDShot_90x90.jpg	Sharwoods Jalfrezi Sauce 420G	1.75	55104738	0.417
87	0.214	G	108.0	False	True	Any 2 for £2.50	1	100G	[Worcester Sauce Flavour Crispy Potato Snack with Sugar and Sweetener.]	http://img.tesco.com/Groceries/pi/390/5000328671390/IDShot_90x90.jpg	Walkers French Fries Worcester Sauce 6X18g	1.5	65522216	1.39
88	0.597	G	350.0	False	True	Half Price Was £2.00 Now £1.00	1	100G	[Tomato & Roasted Garlic Sauce, For recipe ideas and inspiration visit www.loydgrossmansauces.co.uk]	http://img.tesco.com/Groceries/pi/024/5000354155024/IDShot_90x90.jpg	Loyd Grossman Tomato Roasted Garlic Pasta Sauce 350G	1.0	56774766	0.286
89	0.138	G	120.0				1	100G	[Stir Fry Sauce Peanut Satay, For more recipe ideas visit: www.Amoy.co.uk]	http://img.tesco.com/Groceries/pi/879/5000111046879/IDShot_90x90.jpg	Amoy Stir Fry Peanut Satay Sauce 120G	0.99	65146379	0.825
90	0.3	G	300.0				1	100G	[Parsley Sauce Granules, Find us on facebook/AahBisto]	http://img.tesco.com/Groceries/pi/530/5000354201530/IDShot_90x90.jpg	Bisto Granules Parsley 300G	1.85	78459110	0.617
91	0.204	G	200.0				1	KG	[Baked beans in a deliciously rich tomato sauce.]	http://img.tesco.com/Groceries/pi/855/5000157024855/IDShot_90x90.jpg	Heinz Baked Beans In Tomato Sauce 200G	0.65	50020516	3.25
92	0.833	G	500.0		True	Half Price Was £1.59 Now 79p	1	100G	[A tasty Cheese and Bacon Pasta Bake sauce with ham, bacon and cheese.]	http://img.tesco.com/Groceries/pi/606/5000175411606/IDShot_90x90.jpg	Homepride Pasta Bake Cheese And Bacon 500G	0.79	54058955	0.158
93	0.534	G	350.0		True	Any 2 for £3.00	1	100G	[Balti Sauce, For recipe ideas and inspiration visit www.loydgrossmansauces.co.uk]	http://img.tesco.com/Groceries/pi/572/5000354159572/IDShot_90x90.jpg	Loyd Grossman Balti Sauce 350G	2.09	56774887	0.597
94	0.559	ML	250.0				1	100ML	[Naturally Brewed Soy Sauce, All purpose seasoning., Over 300 years of excellence., Kikkoman naturally brewed soy sauce, the essential flavour enhancer., Kikkoman Soy Sauce is renowned  in Japan as a seasoning agent, and has been used as such for centuries. Like fine wine, Kikkoman Soy Sauce is naturally brewed and fermented. This reddish brown aromatic seasoning can be used as a table top condiment as well as a cooking ingredient. Its 'fine' flavour allows it to be easily incorporated into all cuisines, whether Oriental or European., This fine flavoured seasoning is so versatile; use it in everyday foods such as chicken, fish, steak, chops, sausages, hamburgers, soups and stews, egg dishes and pasta dishes, etc., as well as for barbecuing and salad dressing., For more information or recipe ideas, please visit www.kikkoman.com]	http://img.tesco.com/Groceries/pi/304/8715035110304/IDShot_90x90.jpg	Kikkoman Soy Sauce 250Ml	2.69	50606953	1.08
